"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/Pangsit+Dan+Bakso+Cak+Wie/data=!4m7!3m6!1s0x2dd7fbd2372ade1d:0x52fb0af4bf3a4246!8m2!3d-7.2742052!4d112.7595418!16s%2Fg%2F11cmsf2q1k!19sChIJHd4qN9L71y0RRkI6v_QK-1I?authuser=0&hl=id&rclk=1","Pangsit Dan Bakso Cak Wie","4,7","(37)","","","Bakso","·","","Jl. Jojoran Stal No.17c","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2BQ8jmLnGAaf5F7jYu_Jan280aKqVLGXU2rcMcerAtKQySe-Ua_ORiJRYIfxT8HJMyDR-s-VazqwhQBFFS9F64y9YTDg2vFGRT0Ho8gjj5buOZA2jaDzdrO6CGlp425xz_JxE=w124-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lebih kayak mie ayam karena ayamnya di suwir.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjbXNmMnExaxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BjH3ac_7Af6r4-EPn5aSgQg&ei=BjH3ac_7Af6r4-EPn5aSgQg&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Fusia+Rajanya+Nasi+Timbel/data=!4m7!3m6!1s0x2dd7fbeea4affa49:0xc133691965e3390f!8m2!3d-7.2849736!4d112.7315445!16s%2Fg%2F1pzpv8n7l!19sChIJSfqvpO771y0RDznjZRlpM8E?authuser=0&hl=id&rclk=1","Fusia Rajanya Nasi Timbel","4,6","(4.833)","·","$$","Indonesia","·","","·","Jl. Dr. Soetomo No.134","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjAl00ihElAJZoDAwITUczdAF0jitvo_AOLiD8E1VbxQ9wt-TciTlp2AwxcEKWKD2psdWCJjx44LQrf9v87QU5Os1mn7cnrooBv5Abv_WQ_dDh02QBk96hIUfcw2m3mK9Rm6c=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Polite and fast service, delicious food and beverages.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6cHY4bjdsGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BjH3ac_7Af6r4-EPn5aSgQg&ei=BjH3ac_7Af6r4-EPn5aSgQg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Nasi+Goreng+Cak+Ji/data=!4m7!3m6!1s0x2dd7fbd5563b036b:0xee3ef3c90c87473f!8m2!3d-7.2660003!4d112.7623884!16s%2Fg%2F11gdf026gt!19sChIJawM7VtX71y0RP0eHDMnzPu4?authuser=0&hl=id&rclk=1","Nasi Goreng Cak Ji","4,8","(33)","","","Nasi Goreng","·","","·","Jl. Dharmahusada no No.4","Buka","· Tutup Sen pukul 12.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHvetNJAU_TCkC4M6zcGod1ZAVjUicKgJvN3YZqnl_fxHt7bAbrYASr25FHuYhRt61GwEpQjH4wwCSLN-eayA6rkcn7BpUXBga8h-NKxva12mI0oVykxhykvBV0M9ztkAJJ0GBf=w80-h106-k-no","","Makan di tempat","","",""
"https://www.google.com/maps/place/Dimsum+Mentai+Narawi/data=!4m7!3m6!1s0x2dd7fb000dbc3c73:0x2276a4afdfd36884!8m2!3d-7.2721086!4d112.755883!16s%2Fg%2F11xfh2k2rb!19sChIJczy8DQD71y0RhGjT36-kdiI?authuser=0&hl=id&rclk=1","Dimsum Mentai Narawi","4,2","(71)","·","Rp 25–50 rb","Dim Sum","·","","Jl. Gubeng Airlangga II No.12, RT.002/RW.02","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHv43G66sftRIoRmzgo9_YmpBaaVhB0i1Tf_ZfnMkcf1sJxeTuc9cuW4r-f7043Pu2XRa27UiQwAfo5CFJPevlIB2H2sJHyJ1wmIlYe3b7YHkXZuqAnf0e3rX3rr1D2VoU5cUAI2NYSrYws=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak, cocok dengan harganya""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF4ZmgyazJyYhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BjH3ac_7Af6r4-EPn5aSgQg&ei=BjH3ac_7Af6r4-EPn5aSgQg&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Do+Dimsum/data=!4m7!3m6!1s0x2dd7fb5f1970e897:0xfc683b464d420d39!8m2!3d-7.27354!4d112.7561562!16s%2Fg%2F11v43t976l!19sChIJl-hwGV_71y0ROQ1CTUY7aPw?authuser=0&hl=id&rclk=1","Do Dimsum","5,0","(1)","","","Dim Sum","·","","Jl. Dharmawangsa No.86","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEFAonue7FaudfrYHslmam-BV1qltAdyB3xQ5uJD0xkZnU1-6iJefESuhxrW8DmGAiCQFejYmlJtWCOUHbHvunNkX72juH62Vc9Kv2arECSMoD87er2ROxWyDcJao4XYfml9LRs=w115-h92-k-no","","Makan di tempat","","",""
"https://www.google.com/maps/place/Warung+Bebek+Bu+Eva/data=!4m7!3m6!1s0x2dd7fbd7c0f3fd7b:0x715ca3dbd330b054!8m2!3d-7.2675455!4d112.7527392!16s%2Fg%2F11fzf2_7yn!19sChIJe_3zwNf71y0RVLAw09ujXHE?authuser=0&hl=id&rclk=1","Warung Bebek Bu Eva","4,8","(8)","","","Jawa","·","","Jl. Gubeng Masjid No.57","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_KHeCY2DAiZooSn6nFBKawcRS9ZYHhEcIfXJJ3mbMl7wkE30lZoDr4n31p_SFY2C5w4PG1-76Q_2o9dMbbclkAEMfZ48iW6ijhR9hMs_vv9bF_ylUFxcezaqJlhVmfjd0SZGF=w113-h92-k-no","","Makan di tempat","","",""
"https://www.google.com/maps/place/Waroeng+Ndheso/data=!4m7!3m6!1s0x2dd7fbd19f33dfe9:0xcf8c1b71d23049ae!8m2!3d-7.2741915!4d112.7551394!16s%2Fg%2F1hm5nvqw7!19sChIJ6d8zn9H71y0Rrkkw0nEbjM8?authuser=0&hl=id&rclk=1","Waroeng Ndheso","4,2","(31)","","","Indonesia","·","","Jl. Gubeng Kertajaya VII Raya No.49","","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHCDDldfYoNPa4kC7KGJA_-ESbmM2UyuT46oxrhgrijOy9bXoHkyRxVHDzsHnl5w0XUUvLkZgxvGOL14wEVo9G25XoFBT3AG0NrEtqPmKxX5MwsnhNLNzKKY9E6gI-AIokHx6C=w122-h92-k-no","","Makan di tempat","","",""
"https://www.google.com/maps/place/CIMOL+GEMOL/data=!4m7!3m6!1s0x2dd7fbc8733df9d9:0x50edfd1fedffea2b!8m2!3d-7.2722423!4d112.7617719!16s%2Fg%2F11rchmcv3v!19sChIJ2fk9c8j71y0RK-r_7R_97VA?authuser=0&hl=id&rclk=1","CIMOL GEMOL","4,2","(31)","·","Rp 1–25.000","Sunda","·","","·","PQH6+4P2, Jl. Jojoran I","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFxnD8AOZ6RL8lzvg9AEdxY42pCGQlTIBx0TH8eSuVMYgIcf4bJpoXyGEsnCI_54VzuAtfoYuRITgmM-laergrmPUjEg8pqwrgz10_FT96i9ex2XBF2jnuXq1qi3YV9rLm3Wn47=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""cimol nya enak, bumbu nya juga enak banget.""","","",""
"https://www.google.com/maps/place/Gemilang+jaya/data=!4m7!3m6!1s0x2dd7f97d6b41701b:0xf69de20ebbdd8720!8m2!3d-7.2661728!4d112.753272!16s%2Fg%2F11f5h5ts16!19sChIJG3BBa3351y0RIIfduw7infY?authuser=0&hl=id&rclk=1","Gemilang jaya","3,8","(4)","","","Rumah Makan","·","","Pojok UMKM, Jl. Stasiun Gubeng Stand No. 3","","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG66v6u2tgmEU-cKtpdgzJ__m-lXq8t615YxebtS_Nm46RP0Hjvlfz7QozHS-PYIjw8VI25LqvyKTMYqzwIN0SL0r344sADo8Pgn_GzsgnWU4ZJFP-YzzUdYkISZSiAzHZbmDS1qw=w80-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harganya juga nggak murah, nasinya keras.""","","",""
"https://www.google.com/maps/place/Nasi+Goreng+Master+Dharmawangsa/data=!4m7!3m6!1s0x2dd7fbd8db94a3ef:0x65be6ff74723678!8m2!3d-7.2701267!4d112.7550495!16s%2Fg%2F11s19cjbrc!19sChIJ76OU29j71y0ReDZydP_mWwY?authuser=0&hl=id&rclk=1","Nasi Goreng Master Dharmawangsa","4,2","(13)","·","Rp 1–25.000","Nasi Goreng","·","","Jl. Dharmawangsa Barat No.17-A","","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_9qiS3Niro0D2RMMerm5hCh2mQQ17rGclrQZnRUxNHCHXxPEbsuELhjEEqdj881z0kRVTP5J9fWuhm5y7k5THgTqUPxf8cyqZOMe2npeJiLc7i_lBJVEC4ShJQgKrTRW6PZfR=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""nasi gorengnya enak mantap playanan juga puaz...""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzMTljamJyYxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BzH3aZbRJ_zB4-EP4dW_2QM&ei=BzH3aZbRJ_zB4-EP4dW_2QM&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/BAKSO+TETELAN+SAPI+PAKNO/data=!4m7!3m6!1s0x2dd7fbd0f0d83c0f:0x206d3a13d5884ad1!8m2!3d-7.2736224!4d112.7531454!16s%2Fg%2F11b6dz93c0!19sChIJDzzY8ND71y0R0UqI1RM6bSA?authuser=0&hl=id&rclk=1","BAKSO TETELAN SAPI PAKNO","4,5","(464)","·","Rp 1–25.000","Bakso","·","","·","Gubeng Jaya I No.35","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhEBiPQOBMIg3mRNknduRRs-tgo3V909Ps-4wRt0Qk2S1aTY3L7npN57IU5Qs0Jh-U_oXYyh6zNmocJ3G9s_wtdFCUL81ul9Oxy67LyaVnhNJW4uzPffxrMnoJ9SdF2txRWZYLBxGq5PTU9Iji5dNn-uGVMdoOq85kT5RpniT5lDHfEn7y2vgVskEULhMqWRg-TRFHk=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bakso campur biasa 10.000 dan bakso tetelan 15.000 murah banget!""","","",""
"https://www.google.com/maps/place/Nasi+Babat+Kampung+Malang+%27Dharmawangsa/data=!4m7!3m6!1s0x2dd7fb006fb3b329:0x19cc97a3ade1e639!8m2!3d-7.2769673!4d112.7557735!16s%2Fg%2F11yjl0tbzh!19sChIJKbOzbwD71y0ROebhraOXzBk?authuser=0&hl=id&rclk=1","Nasi Babat Kampung Malang 'Dharmawangsa","3,1","(70)","·","Rp 1–25.000","Jawa Timur","·","","Jl. Dharmawangsa No.144","","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGffCTeJ7a4r3VFD7rt55mikrdyl9I3cwbcO8u2CRNXWAd9ZdVE9cNb9flpNtOt7zE69hFupiQQufSXX9lmdrs3D8WcyB8W5dT4Cge1saqMurlyCHVhwjD5dQlUhJP3HphHvEjtR4mkzVMO=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, harga sang at bersahabat""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5amwwdGJ6aBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BzH3aZbRJ_zB4-EP4dW_2QM&ei=BzH3aZbRJ_zB4-EP4dW_2QM&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Pentol+Gilaaa+Gubeng/data=!4m7!3m6!1s0x2dd7fbd143752d59:0xd3430cfa6ba33953!8m2!3d-7.2723541!4d112.7559787!16s%2Fg%2F11bwpzd2sr!19sChIJWS11Q9H71y0RUzmja_oMQ9M?authuser=0&hl=id&rclk=1","Pentol Gilaaa Gubeng","4,6","(754)","·","Rp 1–25.000","Bakso","·","","·","Jl. Gubeng Airlangga II No.9","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAyobU3fFRmaVXaw46YTaH4mKmK--kJtL9Ckk3TCKQcYkR3v-C9mlMelQ_vzj9erTaPQfBmmUeDBT0T1lj4u46b4O-57swZRJUBahw2dUqh54cQb8sKF8HgT_A3IxPCrWsQPWX=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempatnya bersih, pelayanan ramah, penyajian makanan cepat.""","","",""
"https://www.google.com/maps/place/Soto+Daging+Barokah+Cak+Mat/data=!4m7!3m6!1s0x2dd7fbcd38924c0f:0x277f1da82ab5b7c6!8m2!3d-7.277294!4d112.761895!16s%2Fg%2F11clkrh393!19sChIJD0ySOM371y0Rxre1Kqgdfyc?authuser=0&hl=id&rclk=1","Soto Daging Barokah Cak Mat","4,9","(15)","·","Rp 1–25.000","Soto Ayam","·","","Jl. Raya Menur No.24","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHeJgAYvNmvMr1uRIEi3lv5paUfXOCeirRPIMvNcmBaGpXPyj5BpgXZDGYF4N1XocSe6n-c0yZgmMF4G_oUa0o7zvux3ZObHguOU6K3odrHBTwIx0NwSs1w0A3meRyDMSFhTyTiUNz0eNI=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak banget kuahnya segar  & Murah banget""","","",""
"https://www.google.com/maps/place/Puri+Ratu+Minang/data=!4m7!3m6!1s0x2dd7fbcd367d5ba1:0xfb477a964969ce24!8m2!3d-7.277372!4d112.762525!16s%2Fg%2F11b66gynyx!19sChIJoVt9Ns371y0RJM5pSZZ6R_s?authuser=0&hl=id&rclk=1","Puri Ratu Minang","4,5","(82)","","","Padang","·","","·","Jl. Raya Menur No.29g","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFViqF4HqxzZGYI5zIJ30ZeXgKGUYhW_kAh2Mdjo5kQb8rj9wyvhZclsgcF1vbQHbmK3gY3OGZ4HU_QIAuV3IPZ8Te4VEmr_hNejOk9tJ2zZUgXE3ohe6S8za5xiiFxHb3e6JMG=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harganya murah, rasanya enak, porsi lumayan lah.""","","",""
"https://www.google.com/maps/place/Ayam+Geprek+Madu+Gubeng+Masjid/data=!4m7!3m6!1s0x2dd7fbd7beb9aa3b:0xd555872e7d67781f!8m2!3d-7.2679051!4d112.7523402!16s%2Fg%2F11f2b0f1z1!19sChIJO6q5vtf71y0RH3hnfS6HVdU?authuser=0&hl=id&rclk=1","Ayam Geprek Madu Gubeng Masjid","3,2","(393)","·","$","Ayam","·","","·","PQJ2+RWP, Jl. Gubeng Klingsingan","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOEkr6l4jKnaIAk1wqwTup94Ut5GH0fY5m-zAk6mMGqoF1R2rtjAJ2LKmZ-JlKrAPCTUXpXp7rJqgwUqYFiSiYERGxHnoT1SvEfwjS83W_nytWZNQe-64VfmMg78LqM7AvLHau=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Resto yg menjual secara online aja dgn harga yg sesuai dgn rasanya""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmMmIwZjF6MRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BzH3aZbRJ_zB4-EP4dW_2QM&ei=BzH3aZbRJ_zB4-EP4dW_2QM&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Sambele+Emak/data=!4m7!3m6!1s0x2dd7fbd14421bd31:0xa124901bb721c485!8m2!3d-7.2720731!4d112.7558248!16s%2Fg%2F11f55k22bm!19sChIJMb0hRNH71y0RhcQhtxuQJKE?authuser=0&hl=id&rclk=1","Sambele Emak","5,0","(2)","","","Jawa","·","","Jl. Gubeng Airlangga II No.14","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGErrngNscleq_B1GCSgQmyqdJ_6z-UkjWcFwu-P0UHsMcacMpHjb-KuJ8v9gZet0QsnPe5wgCc1-0lNBy4yS5QNlpKWXV6FleKEzMnwjWg4fU2R0jttkylzeEUud2HywKTXcoV=w80-h106-k-no","","Makan di tempat","","",""
"https://www.google.com/maps/place/CFC+-+Stasiun+Gubeng/data=!4m7!3m6!1s0x2dd7f94b5a1871f7:0xa1d3a62a8e8df90c!8m2!3d-7.2656457!4d112.7525514!16s%2Fg%2F11gx_f515d!19sChIJ93EYWkv51y0RDPmNjiqm06E?authuser=0&hl=id&rclk=1","CFC - Stasiun Gubeng","3,0","(168)","·","Rp 25–50 rb","Makanan Siap Saji","·","","PQM3+P2V, Surabaya Gubeng, Jl. Stasiun Gubeng","","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJRTPzA21rZ1r2_Fpy2dH14RzaAABR_Dy0EGPSiJr0nTal-3fIM5xAxHaLHAg16bCTb7fKDxBa0wu5hne4g0-HZKiyYPowRwvo2XB_ypehp9obz8-qXkVsvAmhWZ_PZMv_qyHK=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan good, service good, tempat nyaman.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFneF9mNTE1ZBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BzH3aZbRJ_zB4-EP4dW_2QM&ei=BzH3aZbRJ_zB4-EP4dW_2QM&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Taichan+Nyot2/data=!4m7!3m6!1s0x2dd7fbcdffc52ecd:0x343a0798ffc06d34!8m2!3d-7.2792099!4d112.7560165!16s%2Fg%2F11fhr7nfjg!19sChIJzS7F_8371y0RNG3A_5gHOjQ?authuser=0&hl=id&rclk=1","Taichan Nyot2","4,4","(803)","·","Rp 25–50 rb","Sate","·","","·","Jl. Dharmawangsa No.109","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4rRkCU-aDP8ft6_5ikQywupDych_QPZDSes7zkAji9VSgYdgrgqJghj2zRFlGlRfy8yUIJTw00xAL9_R-dW6WYIEhruDvR3mtERcU4I19vAESXNp6Sv9nSf2b0tBw7_cV3riGwZCWUJSn=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Satenya enak gurih, sambelnya pedas banget 👍""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmaHI3bmZqZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BzH3aZbRJ_zB4-EP4dW_2QM&ei=BzH3aZbRJ_zB4-EP4dW_2QM&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Bakwan+Pak+Nur+Trunojoyo/data=!4m7!3m6!1s0x2dd7fb5d4fd8c5af:0xdfd9741246d0f322!8m2!3d-7.2741639!4d112.7568688!16s%2Fg%2F11fcqt1zhp!19sChIJr8XYT1371y0RIvPQRhJ02d8?authuser=0&hl=id&rclk=1","Bakwan Pak Nur Trunojoyo","4,7","(673)","·","Rp 1–25.000","Bakso","·","","·","Jl. Srikana No.42","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNw1I7YhBMIVQnoSkgE-60kogOCC2h8jmvY5IJT3vQ4rZ3c6BP1zQ8wyhi--KsFae27pcpRf2hyV_BEcjKJ36lc0KY4WtE575LgFyFZL6sA5hQRVl1QYNXEWwfESvGdTRrh4ptCA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Baksonya enak, kuahnya gurih tp tdk bikin eneg, harganya murah meriah""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmY3F0MXpocBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BzH3aZbRJ_zB4-EP4dW_2QM&ei=BzH3aZbRJ_zB4-EP4dW_2QM&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Warung+Sudi+Mampir+%22Soto+Ayam+Kampung%22+Cak+Oklok/data=!4m7!3m6!1s0x2dd7fbd60368c33f:0xa5082748a8e47531!8m2!3d-7.2664645!4d112.7562459!16s%2Fg%2F11b69jkpsy!19sChIJP8NoA9b71y0RMXXkqEgnCKU?authuser=0&hl=id&rclk=1","Warung Sudi Mampir ""Soto Ayam Kampung"" Cak Oklok","4,3","(19)","","","Soto Ayam","·","","·","PQM4+CF9, Jl. Dharmawangsa","Segera tutup","· 19.00 · Buka Sen pukul 06.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFCJ9CG7_pHmxTZlzrRrPs9a8Vu_Rgg9g1vE2q8e9Chd0vojkjLP7Z0zDTbKenezscVbeiGqovUYrisnlkOAhmt0of8eu6FWT0n4RlM5liHSgKURH0fXJtPWHphutQYEiIh2w3Y0k9P47O83j-veqgLhC_VJTq-rUfolXYGQWa_30WWCaK1eCmXjoqwt48rnuvqb5M=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Apalgi ayamnya.""","","",""
"https://www.google.com/maps/place/SAS+Cafe+N+Resto/data=!4m7!3m6!1s0x2dd7fa1b34a93411:0x3eb563bd94c331eb!8m2!3d-7.2702897!4d112.7986384!16s%2Fg%2F11g_yml87!19sChIJETSpNBv61y0R6zHDlL1jtT4?authuser=0&hl=id&rclk=1","SAS Cafe N Resto","4,2","(3.257)","·","Rp 25–50 rb","Kafe","·","","Jl. Bhaskara Sawah No.30","Restoran bernuansa alam dan santai","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBomX7FPM0__ulsuKDMJXb5aUMDO5XkvBpeFhK3uSMRZz0GRlvZSc7JbMB-_m1gfAT-tX3CP8BxrupZwPah0W-ypYkhp3bAkmyu_sQTy1vJTU-lP4fq4-VApgVKJkheeY9GmG9Sw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""cafe n resto hidden gem yg wajib dicoba, tempat nyaman, makanan not bad""","","",""
"https://www.google.com/maps/place/Ricebowl+Chicken+Wings/data=!4m7!3m6!1s0x2dd7fbd14421bd31:0xd62770c6fdcb5995!8m2!3d-7.2720731!4d112.7558248!16s%2Fg%2F11gh2qgk83!19sChIJMb0hRNH71y0RlVnL_cZwJ9Y?authuser=0&hl=id&rclk=1","Ricebowl Chicken Wings","5,0","(2)","","","Ayam","·","","Jl. Gubeng Airlangga II No.14","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlWfs4m3nxEtSAfuqvE8sCV2PxdRDpWLJu0qwaQUKR1dEOYkGr49x_tzDLOdvsIC2g7zfKaGXzTzGY-es4CqXuXN_4x9DZDouXQIsMBdTOVGk2s14tUpCWsfV40CXol5I7spA-zA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Chicken teriyakinyaa enakkkk""","","",""
"https://www.google.com/maps/place/Mahameru+Restaurant/data=!4m7!3m6!1s0x2dd7fbeec1800d31:0x8bdea406c81a40eb!8m2!3d-7.2808905!4d112.7318948!16s%2Fg%2F1td1m8w0!19sChIJMQ2Awe771y0R60AayAak3os?authuser=0&hl=id&rclk=1","Mahameru Restaurant","4,4","(2.882)","·","$$","China","·","","·","Jl. Diponegoro No.152","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUauBS2kZqIx4AcrOzBEF7hVdLH3A6Mceu0G6ow5RtB3WVdwYWhJkmjQYaaNFqS_mkySaWvHrqRX1WCjDEtGG2gZAXFea0eUK-A0PQgXBwJ0crdnzudtlBeQHJnkG-TSzDN6V4=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, tempatnya bersih dan Cocok untuk santai dengan keluarga""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRkMW04dzAYAjoDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BzH3aZbRJ_zB4-EP4dW_2QM&ei=BzH3aZbRJ_zB4-EP4dW_2QM&fo_s=OA&opi=79508299&orderType=2&ebb=1&cs=0&foub=mcpp","Pesan online",""
