"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","M4A5Cf"
"https://www.google.com/maps/place/Wapo+Resto/data=!4m7!3m6!1s0x2dd7fbd486736e29:0x703f50fba3cdfe7e!8m2!3d-7.2705024!4d112.7602896!16s%2Fg%2F11gzwlgp9!19sChIJKW5zhtT71y0Rfv7No_tQP3A?authuser=0&hl=id&rclk=1","Wapo Resto","4,4","(7.117)","·","Rp 25–50 rb","Nasi Goreng","·","","·","Jl. Airlangga No.43","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFrzIqxl7jDuOrnyQ1O6dVsGguUHucjd09_QK1ziRLW9XQXS5XaF32epHm4h2k_hIjv6yYfAFYPLUbx_kShjHcrA5td8FVWrDXcwMwbgpu5S8TqKpcpuSzvUA11d-4jgIVgPPxa=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Overall it is a good place to eat, drink, and chill for a moment.""","",""
"https://www.google.com/maps/place/Warung+Kopi+Sancaka/data=!4m7!3m6!1s0x2dd7f9454447db55:0xa4c1b15bfb07d52f!8m2!3d-7.2666248!4d112.7530542!16s%2Fg%2F11g0_lzzlw!19sChIJVdtHREX51y0RL9UH-1uxwaQ?authuser=0&hl=id&rclk=1","Warung Kopi Sancaka","4,8","(6)","","","Kedai Kopi","·","","·","Pojok UMKM Stasiun Gubeng, Jl. Stasiun Gubeng Stand No.5","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhKIaQuwrEKEE3glA_mK2rPdrcfhNCl_ZvUTatrz6Y7QVGme3y34Q9hMrG9jWwQ5GYtpoSB9dKXBn5OpXFPovVT_DE3OOxtj0rB38owA4pWt-y056bxJB3zrh3uwBHjAeZCiK6=w163-h92-k-no","","Makan di tempat","Bawa pulang","·"
"https://www.google.com/maps/place/Kresna+2+Cafe/data=!4m7!3m6!1s0x2dd7f9007d8f938d:0x179bd34940fd53c3!8m2!3d-7.2655682!4d112.7596906!16s%2Fg%2F11y6qqs888!19sChIJjZOPfQD51y0Rw1P9QEnTmxc?authuser=0&hl=id&rclk=1","Kresna 2 Cafe","4,3","(3)","","","Restoran","·","","PQM5+QVG, Jl. Prof. DR. Moestopo","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHdSTZCIEc5M3aADnL1rLm0cvu9qS5MSgRE9KkPoSEs54t1J0bMLDu-pRfpRsHoaNw2oWtM66-DFVpHay7eZMGXTbDtWkxQ7GXduS9mtd7lojAnT-FhTKToLRf-ZsDUUPa91wwIMzcOAhXm=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ruangan tidak terlalu luas, ada meja biasa dan meja tinggi.""","",""
"https://www.google.com/maps/place/Grandfather+Coffeeshop/data=!4m7!3m6!1s0x2dd7f9798f58c959:0x7b3d395d91372f73!8m2!3d-7.2579476!4d112.7573536!16s%2Fg%2F11ckrhlylv!19sChIJWclYj3n51y0Rcy83kV05PXs?authuser=0&hl=id&rclk=1","Grandfather Coffeeshop","4,5","(1.101)","·","Rp 25–50 rb","Kedai Kopi","·","","Jl. Kalasan No.25 I","Kafe simpel untuk kopi dan camilan","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHpQAUBpjYbBmC3qgooLKN5Fx2nSlAdesOAhNnKb1fO8Nt2eIhhWH4C2N9aZWh99IdU_otU13-oZc__G4hpHP3BNZ9LHDzUTN8N40T5Jt9qZe27TnqE472Hjogju_IwKPhkRKG9=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Untuk minuman coffee of the day disajikan dengan metode french press""","",""
"https://www.google.com/maps/place/Calibre+Coffee+Roasters/data=!4m7!3m6!1s0x2dd7f96484aa2e85:0x9a8add2fb2242a50!8m2!3d-7.2612075!4d112.7488144!16s%2Fg%2F11bvvzglbt!19sChIJhS6qhGT51y0RUCoksi_dipo?authuser=0&hl=id&rclk=1","Calibre Coffee Roasters","4,5","(2.147)","·","Rp 25–50 rb","Kedai Kopi","·","","·","Jl. Walikota Mustajab No.67 - 69","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEN5Ldkl25sfgcLkLCN13-y9NZKhP6Qaw3f9R3NdGMW2LHmHCA2I-m4PgAdiX-IZCm4yT4ff7VSpoVrCMu5xARR6wIZxDCm0ylvHuFNA9chhv5TfVoYdLY9CJVgG-t7fWppspcb=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ga sempat coba makanannya tapi Calibre signature lattenya enak pol!""","",""
"https://www.google.com/maps/place/Point+Coffee+-+Indomaret+Menur/data=!4m7!3m6!1s0x2dd7fbd2c89e946f:0xdf02eaf549d8c495!8m2!3d-7.2744385!4d112.7622205!16s%2Fg%2F11b6zt2_wd!19sChIJb5SeyNL71y0RlcTYSfXqAt8?authuser=0&hl=id&rclk=1","Point Coffee - Indomaret Menur","4,5","(283)","·","Rp 25–50 rb","Kedai Kopi","·","","Jl. Karang Menjangan No.2","","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSzKyp1ghD_76MGUI0pbIGXWkAji-pvFnP5OgWIZMKKiUobs1hm-AQGVxBWxyqUG53mXgJ8S86DEnU9FAJpDWUQds5YEzibESXCvj0mH7S6e_bfSnRCUNXMnu79BEI0NuJ0iNM5Q=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""kopinya enak, promonya mantap, baristanya cantik dan ramah.""","",""
"https://www.google.com/maps/place/Coffe+Sekawan/data=!4m7!3m6!1s0x2dd7fbde2bf8a06b:0x21254caaaffb56c0!8m2!3d-7.2742409!4d112.758059!16s%2Fg%2F11s4by9txb!19sChIJa6D4K9771y0RwFb7r6pMJSE?authuser=0&hl=id&rclk=1","Coffe Sekawan","3,8","(6)","","","Kedai Kopi","·","","Jl. Srikana No.34","","Buka","· Tutup pukul 03.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHK-ZWqq9GBNUV0KEmpNxwgkHzZSzELM46pwmYcBgOKoHNKa49Jn-dcJWNlxItrhXtwJvHMi7KEzYA1Y1Y83haOc2wCICaHUhIMIKwSR18Do6Wv-4iSqvz5Y8rYTsZvhzE-AGqHXA=w122-h92-k-no","","Makan di tempat","Bawa pulang","·"
"https://www.google.com/maps/place/LOPEGADA/data=!4m7!3m6!1s0x2dd7fbc5090127a1:0xd587db5960fa7b6e!8m2!3d-7.2778479!4d112.7595098!16s%2Fg%2F11fp8x6x4d!19sChIJoScBCcX71y0Rbnv6YFnbh9U?authuser=0&hl=id&rclk=1","LOPEGADA","4,7","(32)","","","Pujasera","·","","Gubeng Kertajaya XI Raya No.20, RT.012/RW.06","","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlwEEAB0D9wFaot6aLbv_KvmkdIWPDeTozuCMty5dd3TaCZlHzVfPNfFH_947XKlcYvbGYoOnMK6QBkYFQYwRsswdt5S_VETwfR9KqJxG-3CPpgTglvvgSec09sJBQa5gj3lvnBw=w80-h106-k-no","","Makan di tempat","Bawa pulang","·"
"https://www.google.com/maps/place/Amalia+Bakery+%26+Cafe%27/data=!4m7!3m6!1s0x2dd7fbd5595d4647:0x402d154a270b284!8m2!3d-7.2661849!4d112.7618921!16s%2Fg%2F11cltsmhk6!19sChIJR0ZdWdX71y0RhLJwolTRAgQ?authuser=0&hl=id&rclk=1","Amalia Bakery & Cafe'","4,0","(1)","","","Toko Roti","·","","Jl. Dharmahusada No.16, RT.001/RW.04","","Buka","· Tutup pukul 21.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wobHDa4YI4ca7WVVs_U0mg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=173.73068&pitch=0&thumbfov=100","","Bawa pulang","",""
"https://www.google.com/maps/place/Cafe+mie-atamu+cox/data=!4m7!3m6!1s0x2dd7fbff155ff715:0x35125f0d0866755a!8m2!3d-7.2734893!4d112.7559169!16s%2Fg%2F11l0xn3c26!19sChIJFfdfFf_71y0RWnVmCA1fEjU?authuser=0&hl=id&rclk=1","Cafe mie-atamu cox","4,5","(6)","","","Kafe","·","","Jl. Gubeng Airlangga IV No.4","","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAERl4xJ3Szv17qM2lpboWCNKcL_Vt1RCx6NRSo1if-Dcgbn939tK3AHwu-Wzt9xoybY9NbRq9yua0cbd0XsVSAx9Yr5Qr9n36fk7ER800cmSxgn3OabKwlED3VsyTnORVBnCyTq=w122-h92-k-no","","Makan di tempat","Bawa pulang","·"
"https://www.google.com/maps/place/Halaman+78/data=!4m7!3m6!1s0x2dd7f94651674125:0x9248d36128b30aa9!8m2!3d-7.2564304!4d112.7434309!16s%2Fg%2F11mcrr_qw0!19sChIJJUFnUUb51y0RqQqzKGHTSJI?authuser=0&hl=id&rclk=1","Halaman 78","4,9","(3.968)","·","Rp 25–50 rb","Kafe","·","","Jl. Genteng Kali No.6","","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnvY2VizpLaG7PDfGHH4UhabBCMhEafbIfzUe2ZnfdLk4DU2UjG7RTBXfhGr4T80IxkxKrwlFQKjLoV-2v83N5yeDnHd-XLJXwrnQBPcct7lm4ai40PyCxZh7DFO1sY3v4vrSB6bgQtI8=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempatnya enak banget buat ngopi nyantaii, makanan, kopi nya enak.""","",""
"https://www.google.com/maps/place/Canda+Tawa+Gubeng/data=!4m7!3m6!1s0x2dd7fb7fc5fd2b9f:0x6abcc212cd563788!8m2!3d-7.2742883!4d112.7555303!16s%2Fg%2F11sx01t7yj!19sChIJnyv9xX_71y0RiDdWzRLCvGo?authuser=0&hl=id&rclk=1","Canda Tawa Gubeng","4,3","(22)","·","Rp 1–25.000","Kafe","·","","Jl. Gubeng Kertajaya VII H No.6","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEM5Rqyfis94D7Jx4VlqhJgLWY0JjbyAmidvIxNYArZpPzm6JYapZ-qNmsHDjWeaKZXSxXVMgCqD-FTWhzBFEOphZ5upiwhc4Ixf2b11WNHoe8yJSyOebi-AF9RDhSaaQxFcQKQ_Q=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak banget, manisnya pas dan tempat nyaman.""","",""
"https://www.google.com/maps/place/Cafe+KM+10/data=!4m7!3m6!1s0x2dd7fbec25ea3abb:0x2ccad4d9ab6f5643!8m2!3d-7.2750382!4d112.7597418!16s%2Fg%2F11qh88_wmn!19sChIJuzrqJez71y0RQ1Zvq9nUyiw?authuser=0&hl=id&rclk=1","Cafe KM 10","3,0","(2)","","","Kedai Kopi","·","","Jl. Karang Menur No.10","","Tutup","· Buka Sen pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEBuTnOlNQzutjZLWmfFgHjtkdGdiFxSuZjdJpEeWRWmwHkzIVSe69k5ncnVN3h1TrhNKYbonoMIGPhO1PenvHPQQt0bmMI-NV2lbcn6jtNklks2VFDyR0shgM6Ok7mVcwSTQVV=w80-h106-k-no","","Makan di tempat","Bawa pulang","·"
"https://www.google.com/maps/place/Warkop+Ramonez/data=!4m7!3m6!1s0x2dd7fbe0531454d5:0xe6ee60bafd0d0804!8m2!3d-7.2772737!4d112.7621614!16s%2Fg%2F11hd8_ry2h!19sChIJ1VQUU-D71y0RBAgN_bpg7uY?authuser=0&hl=id&rclk=1","Warkop Ramonez","4,6","(1.216)","·","Rp 1–25.000","Kedai Kopi","·","","·","Jl. Raya Menur No.22-24","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAETpz-Z3OkmdSP0pHXGjpHfLWIUpIKT1N6KRoPh14J0vTL-jnpAgXycTwt-OOx8YXhSOQSJqYf1Iyc5M5jQdb7JPQAfUcn4aGcvxCtZCIewF80AvcbtpX65IJW7rFra0DoXcEI9Uw=w80-h141-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kopinya oke, variasi makanan dan menu camilan bisa ditambahkan opsinya.""","",""
"https://www.google.com/maps/place/Marlin+Cafe+Dan+Resto+,/data=!4m7!3m6!1s0x2dd7fbd3663d11a5:0x2786f90cc202d741!8m2!3d-7.2715611!4d112.7611218!16s%2Fg%2F11h2fmd9q5!19sChIJpRE9ZtP71y0RQdcCwgz5hic?authuser=0&hl=id&rclk=1","Marlin Cafe Dan Resto ,","3,9","(10)","","","Kafe seni","·","","Jl. Karang Menjangan No.105b","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGUNmt844BF6-Zctd5yXGpIUZkFaj6YIZDelP-a6PKxSQWrMK7SjKCKK-rypNmmyrcsdN_4tV4Q54duWTQ-NIvupqbUY1EulLILhsudkofC9o8Qtaih2iffeXhgC2Om8EUYaBW=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ladies nya juga terjangkau dan banyak pilihannya.""","",""
"https://www.google.com/maps/place/Warung+Imood/data=!4m7!3m6!1s0x2dd7fbd206d1ff59:0xde078d6cb22d2aa3!8m2!3d-7.2760394!4d112.7573194!16s%2Fg%2F12hq3ghky!19sChIJWf_RBtL71y0RoyotsmyNB94?authuser=0&hl=id&rclk=1","Warung Imood","4,7","(1.491)","·","Rp 1–25.000","Ayam Penyet","·","","·","Jl. Gubeng Kertajaya IX Raya No.40-A","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUlrP8I_uJ6C94yR2W9stefj6JDOoQKsgvbZ0SLD4NkWV2gTrgvUhTYx58eQXEZt9OuLkLmErHEEgC5eQEg5domUwsqvJt2IBVqDWRvXwAzKVI9xJnIY5t1TYoL7H57wjOJ0c=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Been eating here for almost 3ys++ and the services keep improving!""","",""
"https://www.google.com/maps/place/Ruangkata+Coffee/data=!4m7!3m6!1s0x2dd7f9661ee707d5:0xf781c89181b9aaab!8m2!3d-7.263091!4d112.7412265!16s%2Fg%2F11h7_vtznq!19sChIJ1QfnHmb51y0Rq6q5gZHIgfc?authuser=0&hl=id&rclk=1","Ruangkata Coffee","4,8","(75)","·","Rp 25–50 rb","Kafe seni","·","","Jl. Gubernur Suryo No.6","","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5F1tpFWBSLpIcKUfafka91OHI7GBBONb-M1ZEyk8PhpNomVI9J7GfIj3-XVBpyoBlgkMmUT0IN06PEv8xJO-BGEe2M5FeUQmc-Zetch8ClOa59thrgz8RUJasftCRlK_aQHtV=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya lumayan nyaman, dan barista-nya juga pada asik2..""","",""
"https://www.google.com/maps/place/MonCafe+Surabaya/data=!4m7!3m6!1s0x2dd7f96ec2b235b9:0xd030b69ac3907780!8m2!3d-7.265132!4d112.7502967!16s%2Fg%2F11j_0l31t6!19sChIJuTWywm751y0RgHeQw5q2MNA?authuser=0&hl=id&rclk=1","MonCafe Surabaya","3,7","(19)","","","Kafe","·","","Jl. Pemuda No.39","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEof8-xLuF1nZSL00rpu3G90NDlQt4Ci9usOh4lQMEzyY7arP7xw_9uU0umdpXz3aqYroYm8-Gjpa85iA1yFCDTvLHAfVBG_7WQSb7Z3H5QQrtIiRSxw5YMxCSVf05ZkK-2atNi4NsAzVtT=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nice tasty nasik goreng ayam.""","",""
"https://www.google.com/maps/place/good+people+coffee/data=!4m7!3m6!1s0x2dd7fbd70fa8ff07:0x9c565380a212a36b!8m2!3d-7.2776291!4d112.7479545!16s%2Fg%2F11jtds1qdh!19sChIJB_-oD9f71y0Ra6MSooBTVpw?authuser=0&hl=id&rclk=1","good people coffee","4,8","(24)","·","Rp 1–25.000","Kedai Kopi","·","","Jl. Bawean No.35","","Buka","· Tutup pukul 21.00","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kopi bamboeRoentjing nya mantap.""","",""
"https://www.google.com/maps/place/Warung+Kopi+Cuk/data=!4m7!3m6!1s0x2dd7fbd516a83cb3:0xae8c260137ec8811!8m2!3d-7.2675239!4d112.7610604!16s%2Fg%2F11f_c04cmd!19sChIJszyoFtX71y0REYjsNwEmjK4?authuser=0&hl=id&rclk=1","Warung Kopi Cuk","5,0","(1)","","","Kafe","·","","Jl. Karang Menjangan No.25","","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEVC55gWnzWWlQgh3XSZ6_FioDNpXtu-jDwSYp3w5kTet_Vom8q7q5k3WwBdRqyTfpxryDDgAzKX267HsJX7ELpYUClSk3ssldRaNxrhiqAvMAeucxkaLh1f1CyPMqRKVQ3J6dQdA=w163-h92-k-no","","Makan di tempat","Bawa pulang","·"
"https://www.google.com/maps/place/OPANG+RESTO+GRAB+KITCHEN+KERTAJAYA/data=!4m7!3m6!1s0x2dd7fb5666a8dcc5:0xc6aa4330ff871ab1!8m2!3d-7.2787092!4d112.7585995!16s%2Fg%2F11j23ms8s4!19sChIJxdyoZlb71y0RsRqH_zBDqsY?authuser=0&hl=id&rclk=1","OPANG RESTO GRAB KITCHEN KERTAJAYA","4,5","(63)","","","Restoran","","","","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEov8P8fmPlwfWy-SMJtUThp8otUdPXzTtVd8m4o5rly3KruYOG_BHmyjRNBpliFjbyTqEhKO5mhViOHItpeGUPooGK9_OEoeN-IZzRmDO5XOChG5FiO7Mn8brnPSNP0ZpumqF=w163-h92-k-no","","Makan di tempat","Bawa pulang","·"
"https://www.google.com/maps/place/lo.ka.si/data=!4m7!3m6!1s0x2dd7fbd1741191ad:0x99b3cdaa50b1a829!8m2!3d-7.2783665!4d112.749031!16s%2Fg%2F11g1dyk9_4!19sChIJrZERdNH71y0RKaixUKrNs5k?authuser=0&hl=id&rclk=1","lo.ka.si","4,5","(123)","","","Kedai Kopi","·","","Jl. Flores No.10","","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPMdLvxVOI9aHeKRG9OrpJNv-kfv9-rY_WFZ0dFrbX4CLWEh2BonMQORHfHy2f0P9iiB7qKPV4MSfLP6RLsB1BxxtibIGsu8ctbwo-s4piiZLLl1ox6xq-_TxX2uNjhIPq7j4rwg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bisa minum kopi sambil ngemil dan makanan berat juga ada.""","",""
"https://www.google.com/maps/place/Aluama+coffee+bar/data=!4m7!3m6!1s0x2dd7f979d17fbd23:0xd550a4b94fc1aee2!8m2!3d-7.2526441!4d112.7446897!16s%2Fg%2F11mpv8qr24!19sChIJI71_0Xn51y0R4q7BT7mkUNU?authuser=0&hl=id&rclk=1","Aluama coffee bar","4,9","(212)","·","Rp 25–50 rb","Kedai Kopi","·","","Jl. Undaan Wetan No.30a","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEy_r9xjLbh0rITR3cB93x60itzz7TjI4AQU4CtEuXo0JbN5vQTfI3F0gmcp0UJ0fq8haBlCbFfFOW_uuYhx-Y4z_X8evAdNKJiNJCu149wgOZ9YfRS5w9GcseW3ht0zFCZyhQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Best place to have  hot coffe.. Small but cozy, good service.""","",""
"https://www.google.com/maps/place/Coffee+Toffee+Taman+Apsari/data=!4m7!3m6!1s0x2dd7fa2fc1a83ad5:0x1af37aad0f30d0ba!8m2!3d-7.2638516!4d112.7433775!16s%2Fg%2F1hc1snx8k!19sChIJ1TqowS_61y0RutAwD6168xo?authuser=0&hl=id&rclk=1","Coffee Toffee Taman Apsari","4,5","(3.000)","·","Rp 25–50 rb","Kafe","·","","Jl. Taman Apsari No.1","","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPk0sF4g9zuxOInvSOOI7POV_6n1i_Pw5tgJiKPhcolOKAf7FZsIWWHfz5zwqUMaplNzmwvuJaSD85Rr8JCTcRQ_FCfQdq3w7HLjMtjOKd-5EkeuC0TD_o-yXGuRHOUB0I_Ojxrw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu coffee dan non coffee nya enak, suasananya nyaman dan bersih.""","",""
"https://www.google.com/maps/place/Kedai+Kangen+Ortu/data=!4m7!3m6!1s0x2dd7fb007e875e4d:0x37b48ed27b8d3d4b!8m2!3d-7.2699944!4d112.7623003!16s%2Fg%2F11vpcgdqby!19sChIJTV6HfgD71y0RSz2Ne9KOtDc?authuser=0&hl=id&rclk=1","Kedai Kangen Ortu","4,4","(7)","·","Rp 1–25.000","Kedai Kopi","·","","Jl. Karang Menjangan Gg. 2 No.32","","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEr4YL4ltBKNJMYsPk66Jifbaqrf9ldU6Zs98WMf2T4JErkCo4v3J7vI3w-DNPw6cuewIG0jQ4wNQOpsrRkPPv1wE5sI5kTnhSqwi9Z1A2acr-jtQXmeARSnPNb05IUDiGtbE93Sw=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya ala-ala hidden gem gitu, vintage, klasik juga""","",""
"https://www.google.com/maps/place/Kopi.mountain/data=!4m7!3m6!1s0x2dd7fbb7c5d2bb8d:0x166e376017a4b330!8m2!3d-7.2894596!4d112.7441407!16s%2Fg%2F11b6tfgy4m!19sChIJjbvSxbf71y0RMLOkF2A3bhY?authuser=0&hl=id&rclk=1","Kopi.mountain","4,4","(848)","·","Rp 25–50 rb","Kedai Kopi","·","","·","Jl. Ngagel No.127b","Buka","· Tutup pukul 02.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQjR02PrSZFVqQ5gnEumcjkPHU5Z8Ldcrhpdsk5UumKj2VcIQ3VpaynYud_440aV6BnFUksVl50IVeB9DBbDxit2Y56lEnCTeX4sHw1FICe9ekPy4kAJ-byIMn0iH0Ou4m92U5=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""cafenya sendiri depan pas hotel Malibu.""","",""
