"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","W4Efsd 6"
"https://www.google.com/maps/place/Warteg+bejo/data=!4m7!3m6!1s0x2dd7f9c5b92146e5:0x21f2aebe706554c2!8m2!3d-7.233845!4d112.761121!16s%2Fg%2F11ltgn7_q1!19sChIJ5UYhucX51y0RwlRlcL6u8iE?authuser=0&hl=id&rclk=1","Warteg bejo","4,5","(4)","","","Rumah Makan","·","","Jl. Platuk No.79","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHNMPWiNXcSUU4wgY_IPcT1q3wjcYMG1QrCRu-jXJLyuVAi6xROdnbhlGq7zytIwNNkyAxMYMlDLkJlsqYlPAVbHIajB6iqDXxc3UUTNzVaavEyWkdR7HhEXrE92YUo4mGGFhnk=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu bisa diilih sesuai selera dan harga terjangkau pelayanan nya ramah""","","","· Buka Sen pukul 09.00"
"https://www.google.com/maps/place/WARTEG+Pak+Danan/data=!4m7!3m6!1s0x2dd7f90028558061:0xef9f635293a9a723!8m2!3d-7.2412708!4d112.726929!16s%2Fg%2F11lz5jg65l!19sChIJYYBVKAD51y0RI6epk1Jjn-8?authuser=0&hl=id&rclk=1","WARTEG Pak Danan","","","","","Dapur Umum","·","","Jl. Dupak Masigit VII No.42, RT.013/RW.02","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GSjZlbIpYTjY3sh3iY6USA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=214.34337&pitch=0&thumbfov=100","","","","",""
"https://www.google.com/maps/place/Warteg+ITA+Barokah/data=!4m7!3m6!1s0x2dd7faf6e9f76055:0x21f444e43c37c278!8m2!3d-7.3092604!4d112.7781709!16s%2Fg%2F11bxg9wk7x!19sChIJVWD36fb61y0ReMI3PORE9CE?authuser=0&hl=id&rclk=1","Warteg ITA Barokah","3,7","(3)","","","Tegal","·","","·","Jl. Semampir Sel. I No.A, RW.3","Buka","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h4xgEim-ZU2eTxKJtyWkeA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=19.882654&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","· Tutup pukul 22.00"
"https://www.google.com/maps/place/Warteg+26+Bu+Tun/data=!4m7!3m6!1s0x2dd7f8454c262187:0x59b3d369e6f6d47a!8m2!3d-7.214052!4d112.775112!16s%2Fg%2F11hb47cd4_!19sChIJhyEmTEX41y0RetT25mnTs1k?authuser=0&hl=id&rclk=1","Warteg 26 Bu Tun","4,9","(9)","","","Tegal","·","","Jl. Tambak Wedi Tengah Timur No.26","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcN8qChQ2UFEk2jRVjXPSo8XzqrBXmWaMEL6RwN5jVZV0cIbg7kMg_XVyls7ht9CQShHAogLiJ4saZlOD6fSRwg8Wvx6eXd2vRWmGFafsLVs0DU9jeWDlYcojUELs_qqDrTGb5-A=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak banget, tapi Bu tun ga asik.""","","","· Tutup pukul 21.00"
"https://www.google.com/maps/place/es+permen+karet+suroboyo/data=!4m7!3m6!1s0x2dd7f9644c7fc5ad:0xb26d3366fc60ed3!8m2!3d-7.2337345!4d112.7601736!16s%2Fg%2F11jmyqrd28!19sChIJrcV_TGT51y0R0w7GbzbTJgs?authuser=0&hl=id&rclk=1","es permen karet suroboyo","4,5","(87)","·","$","Restoran","·","","·","Jl. Sidotopo Wetan I Luar No.60","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXcU4lRGcfiD7kYCbFliyDnDO0_SrN8t7JXRXpgJYZOinLdQo0CU73ne6swRBsGuQJusjfOfjxl_iMHltGWhipl7TFdVgW_DG1mHwmEYlNfjgIYTxJfy5RgbE8Vy7TpDFewpLv=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempatnya recomend banget""","","","· Tutup pukul 21.00"
"https://www.google.com/maps/place/Warteg+Putri+Sami+Asih/data=!4m7!3m6!1s0x2dd7fbf784cf4649:0x29460903506fb8c6!8m2!3d-7.278892!4d112.7176998!16s%2Fg%2F11l21whdxv!19sChIJSUbPhPf71y0RxrhvUAMJRik?authuser=0&hl=id&rclk=1","Warteg Putri Sami Asih","","","","","Restoran","·","","Jl. Raya Dukuh Kupang No.22, RT.006/RW.11","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1fXh3uddbPH9GgGu_DfuYA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=97.55814&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","",""
"https://www.google.com/maps/place/Warteg+jaei/data=!4m7!3m6!1s0x2dd7f956213c7b9f:0xd2dbb8fb85e6ccea!8m2!3d-7.2183427!4d112.7758574!16s%2Fg%2F11k9qt1tq9!19sChIJn3s8IVb51y0R6szmhfu429I?authuser=0&hl=id&rclk=1","Warteg jaei","","","","","Perhimpunan Pengembang Perumahan","·","","Gg. Ⅷ No.41","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GDvpExMq54oIpphSis36Yw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=81.34095&pitch=0&thumbfov=100","","","","",""
"https://www.google.com/maps/place/Warteg/data=!4m7!3m6!1s0x2dd7fb1402915d1f:0xb6611fcc38ef7325!8m2!3d-7.2788791!4d112.7222208!16s%2Fg%2F11vhrvmm5v!19sChIJH12RAhT71y0RJXPvOMwfYbY?authuser=0&hl=id&rclk=1","Warteg","1,0","(1)","","","Tegal","·","","Jl. Jarak No.87-O, RT.001/RW.12","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r6p2zq7zCxcxdc8Ashet5A&cb_client=search.gws-prod.gps&w=80&h=92&yaw=24.393797&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","",""
"https://www.google.com/maps/place/Warteg+Bening/data=!4m7!3m6!1s0x2dd7f95e628bda9d:0x3462a6db5da1b3e3!8m2!3d-7.2237154!4d112.729574!16s%2Fg%2F11kk6msyyh!19sChIJndqLYl751y0R47OhXdumYjQ?authuser=0&hl=id&rclk=1","Warteg Bening","3,9","(19)","·","Rp 1–25.000","Jawa Tengah","·","","Jl. Tanjung Sadari No.26","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4gdsXUv6jSkZcyLyL_e4S9T26MMsRF94sLbWYjElyFYUaNz249bBVXJm7OeVGCfe0hw_XKRFdubIOY2UUFUejy7MAOmRvVQceuot4jozm4nExvY1FeQsqoxtxYfBbYbxOtRAY6w=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makannya enak, mantap pokoknya👍""","","","· Buka Sen pukul 07.00"
"https://www.google.com/maps/place/WARTEG+ENAK+BAHARI/data=!4m7!3m6!1s0x2dd7fe84e8a94189:0xef984a113eff814e!8m2!3d-7.2634249!4d112.6776236!16s%2Fg%2F11wv3st70k!19sChIJiUGp6IT-1y0RToH_PhFKmO8?authuser=0&hl=id&rclk=1","WARTEG ENAK BAHARI","","","","","Restoran","","","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=La7tlXixyAXhOpjfkm_fQg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=88.99007&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","",""
"","","","","","","","","","","","","","","","","",""
