"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","ah5Ghc 2","doJOZc","W4Efsd 6"
"https://www.google.com/maps/place/Warmindo+Pujasera+17/data=!4m7!3m6!1s0x2e7a584815282dad:0xd92f548363443958!8m2!3d-7.774112!4d110.3679335!16s%2Fg%2F11f03yzkm6!19sChIJrS0oFUhYei4RWDlEY4NUL9k?authuser=0&hl=id&rclk=1","Warmindo Pujasera 17","4,3","(116)","·","Rp 1–25.000","Restoran","·","Jl. A.M. Sangaji No.68 B","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHi9TGMNBUdh7Gb6SZ8ffosjpUz9wkHVMPRETlJdV8BGHwv0x6jRyKRrNyxJvKz-Yy5MjenFwJyneqqRF0O2X-6HdSDqp8Mi74CrmsRLBaSwaap-IKVoR1W-1BqHqRFm6nqcnYjIA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak semua
Teteh aa pegawainya ramah
Harga terjangkau""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmMDN5emttNhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=vin3afnfL5au4-EP2oPI4Aw&ei=vin3afnfL5au4-EP2oPI4Aw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Warung+Demen+Ayam+Cha+Do+Jo/data=!4m7!3m6!1s0x2e7a59c21b316efd:0xbc593cbf1d20097!8m2!3d-7.7794059!4d110.4016113!16s%2Fg%2F11b868twy8!19sChIJ_W4xG8JZei4RlwDS8cuTxQs?authuser=0&hl=id&rclk=1","Warung Demen Ayam Cha Do Jo","4,3","(2.238)","·","Rp 1–25.000","Ayam","·","","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHySaLronrkvQ0U6EdqNyXPv6XJeiBh_nQUsdZxlwcwp7pbbbQ5eTrcMQRh5jUMUjQUs6nNoncfQJaRxhQi8v6_89RuAOsVlh6WdHPdg2UBeauTEeRaR3UgRrHkw3-FMaV6pKNP=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sebuah","","","","makanan","",""
"https://www.google.com/maps/place/Rocket+Chicken+Gayam/data=!4m7!3m6!1s0x2e7a570eccadb665:0xfb23f31d1ab1b012!8m2!3d-7.7969014!4d110.3775107!16s%2Fg%2F11fl5sh70c!19sChIJZbatzA5Xei4RErCxGh3zI_s?authuser=0&hl=id&rclk=1","Rocket Chicken Gayam","4,1","(1.112)","·","Rp 1–25.000","Makanan Siap Saji","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1Plgrc5WvRdwMBWdiRzwoRsXVNctORtTq50vKCvyZis378qxlmOXmMiYtVlztRaecnsNnNURIf7LqCG5pZ8JYgcDQUS3PXNheKBYmkGNYvhYqHYAiS9gI_cSLS899tyreTw1X=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, chicken steak harganya 17.500""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmbDVzaDcwYxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wSn3afu6M-6q4-EPrrmjiQ0&ei=wSn3afu6M-6q4-EPrrmjiQ0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","Jl. Doktor Sutomo No.1"
"https://www.google.com/maps/place/Marugame+Udon+Plaza+Ambarukmo/data=!4m7!3m6!1s0x2e7a59c291e5df1d:0x3bd71fdd0c3d1ba7!8m2!3d-7.7828492!4d110.4016829!16s%2Fg%2F11c2nq39kz!19sChIJHd_lkcJZei4Rpxs9DN0f1zs?authuser=0&hl=id&rclk=1","Marugame Udon Plaza Ambarukmo","4,6","(2.217)","·","Rp 50–75 rb","Jepang","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSQW4MFMpKEAK2JFC-qbEgkwYkP_diLkbgekzfd21ZzhnCmBPgh88Wwt5FvgVy5gNSdXOLITUB0ALf18tfZN_l541dOn6AKZ_dgDDIf1B15sSNHr-gXjXDx-_PwwTHFU1X_5SU=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjMm5xMzlrehgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wSn3afu6M-6q4-EPrrmjiQ0&ei=wSn3afu6M-6q4-EPrrmjiQ0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","Makanan","","Ambarukmo Plaza, Jl. Laksda Adisucipto No.35 Lantai 3, UnitB 28"
"https://www.google.com/maps/place/Warung+%22Mugi+Berkah%22+Pengok/data=!4m7!3m6!1s0x2e7a59d312e21585:0xa3f242c674322510!8m2!3d-7.7886751!4d110.3808436!16s%2Fg%2F11h6np3twm!19sChIJhRXiEtNZei4RECUydMZC8qM?authuser=0&hl=id&rclk=1","Warung ""Mugi Berkah"" Pengok","5,0","(4)","","","Grosir Barang Kelontong","·","Jl. Mutiara No.1","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG5TtVGcQxcQxnDW0g6yIDUYXSGnOBTog2JMkNUNUcBBEf1O5kxWIGQKB_aJikhPHiXKUHB8hcpPMWMAcoM7d-9S_U7D8UH-kwedwVNKp6Lw26e0B5dssn6zrVu2xbVssI-MGcrnw=w163-h92-k-no","","","","","","","",""
"https://www.google.com/maps/place/Warmindo+Sumber+Vitamin/data=!4m7!3m6!1s0x2e7a58481e690897:0x1c52fd1617491f48!8m2!3d-7.7752647!4d110.3678255!16s%2Fg%2F1hm6c86sz!19sChIJlwhpHkhYei4RSB9JFxb9Uhw?authuser=0&hl=id&rclk=1","Warmindo Sumber Vitamin","4,1","(32)","·","Rp 1–25.000","Mi","·","·","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXrtDPqWhoXeN_QNaz0setjZ8S725CsAbkFDZKlaW7ub-veE68hPmmCIFvsoSBmmjsFdMbTjEgxWVlQrOheqX3zWOdg8V_X6CovuJfSHDS-1YIWXa2fsZn48GaEEQV1ofbA81f=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pengalaman pertama jajan disini, sarapan sebelum tugas dinas luar.""","","","","","","69F9+V4W, Jl. A.M. Sangaji"
"https://www.google.com/maps/place/Burjo+Putra+Vangkalan/data=!4m7!3m6!1s0x2e7a59b27550c291:0xfb586b58c5753c38!8m2!3d-7.7643766!4d110.382972!16s%2Fg%2F11cmsd4rb4!19sChIJkcJQdbJZei4RODx1xVhrWPs?authuser=0&hl=id&rclk=1","Burjo Putra Vangkalan","4,5","(64)","·","Rp 1–25.000","Indonesia","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFO3FLFesjKPBp14I-ChwuaRpq_tSD-riIvh6XH_C5HhN6Ty9tBhYZouVtajqZHX0EDnLy1FXC1BoMbQLR79bFCfq64SlrhaIsfBVH4PCvHVV_XhTHBjR9xpGr77jk9J5SyLCk=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa mewah harga murah ,best buat anak kuliahan 🤤""","","","","","","Gang Jakal 4,5, Gg. Gayamsari II Tawangsari CT II No.F 11"
"https://www.google.com/maps/place/McDonald%27s+Ambarrukmo+Plaza/data=!4m7!3m6!1s0x2e7a59c2bde92245:0x96451b12a5860277!8m2!3d-7.78277!4d110.401319!16s%2Fg%2F1pzrxn91h!19sChIJRSLpvcJZei4RdwKGpRIbRZY?authuser=0&hl=id&rclk=1","McDonald's Ambarrukmo Plaza","4,3","(315)","·","$$","Makanan Siap Saji","·","Jl. Laksda Adisucipto No.Km.6 Lantai LG","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH51YXASUPglasYVrHN6vadp1fw5lcyoAucS5y9AT3HSa0YB1O_boVDv82LKKC78Rz3DlffCRJfiGLrhcgnywXIu2nf8kmpjIP3AiVnQgW4iG57nXErwAuc-bn-39FbkymmmnF1=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pas banget kesini ada promo buy 1 get 1 mcflurry macha with oreo""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6cnhuOTFoGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wSn3afu6M-6q4-EPrrmjiQ0&ei=wSn3afu6M-6q4-EPrrmjiQ0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","Gerai burger & kentang cepat saji ikonis"
"https://www.google.com/maps/place/Jatinangor+House+-+Demangan/data=!4m7!3m6!1s0x2e7a593af7b0362b:0x245ec043cc5cfb74!8m2!3d-7.7787909!4d110.3905202!16s%2Fg%2F11t401hx20!19sChIJKzaw9zpZei4RdPtczEPAXiQ?authuser=0&hl=id&rclk=1","Jatinangor House - Demangan","2,3","(120)","·","Rp 25–50 rb","Kedai Kopi","·","Jl. Rajawali No.6","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCP4_IJwRLfw_I75oMqg6tlkDV4oWylIg59mPj2YT1BANfGLz3X8bD85dNNXxdha3aDMs_8d0VN5vGxw-g6g8v246akgqKNNiepb4n9l8bNxTpY5wre7xnfVdO2QOjXY2uCYRU=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0NDAxaHgyMBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wSn3afu6M-6q4-EPrrmjiQ0&ei=wSn3afu6M-6q4-EPrrmjiQ0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","Makanan","",""
"https://www.google.com/maps/place/Olive+Fried+Chicken/data=!4m7!3m6!1s0x2e7a5905d2fbb9b1:0xce736659f2111f!8m2!3d-7.7481037!4d110.3875777!16s%2Fg%2F1pzq0x7rs!19sChIJsbn70gVZei4RHxHyWWZzzgA?authuser=0&hl=id&rclk=1","Olive Fried Chicken","4,4","(2.036)","·","Rp 1–25.000","Makanan Siap Saji","·","·","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBLPotTp0NZHaQ-nkHUqH5DmDay2xxty_fbqC5-6Ot82dJagAkBu3wGjFW8Z9hWOQPV4e1AN89vyj5od8E8BWM2Mkqi-WF1CF-BYbW1cBbU0T_4Atk4vLAzQVZwP1Up0ZjXA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak, porsi ayamnya besar, pelayanan baik dan harga terjangkau.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6cTB4N3JzGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wSn3afu6M-6q4-EPrrmjiQ0&ei=wSn3afu6M-6q4-EPrrmjiQ0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","6, Jl. Kaliurang No.KM, RW.8"
"https://www.google.com/maps/place/Waroeng+AWAK+1+INSTIPER/data=!4m7!3m6!1s0x2e7a5987b98330f1:0xd4dea9c3b22ed4fe!8m2!3d-7.7607281!4d110.4241202!16s%2Fg%2F11f177sxlr!19sChIJ8TCDuYdZei4R_tQussOp3tQ?authuser=0&hl=id&rclk=1","Waroeng AWAK 1 INSTIPER","4,6","(47)","","","Ayam","·","","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFIQN2zsnnQuqAws6bpc_768YOhkmgfmXR2gI4KdRWi8Bxr96lyp-L-ZaaF2UVEspdqufmCl2uEXYR_fllPUY2mLEn4mflikMHveYts1ShHy88h2N12sJPg_IkmhQa6aJSRHdsT1w=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Geprek nya juara, letaknya juga strategis di depan kampus Instiper""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmMTc3c3hschgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wSn3afu6M-6q4-EPrrmjiQ0&ei=wSn3afu6M-6q4-EPrrmjiQ0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Tepis+Siram+Jogja/data=!4m7!3m6!1s0x2e7a590040eeba29:0x1455bceb70b030e5!8m2!3d-7.7883968!4d110.3756933!16s%2Fg%2F11lyz23v64!19sChIJKbruQABZei4R5TCwcOu8VRQ?authuser=0&hl=id&rclk=1","Tepis Siram Jogja","5,0","(6)","","","Makanan Siap Saji","·","696G+M7X","Tutup","· Buka pukul 19.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEbGytcmkWkEdi0g_pOsP6oBSprc3b8zaKnaPu1EO0TOaiTfSHwatXuJpil9FN4TziFV_5Hq-w_WgWw3zSBdZuE_EPrOba75f7ByCqrOnp3QMQ8dN2ZofnDVgJC_raC3Bnc-8Dj=w80-h119-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enak bangettttt harga murahh kualitas premium""","","","","","",""
"https://www.google.com/maps/place/Warmindo+Cimulya+1/data=!4m7!3m6!1s0x2e7a5957e38c8557:0x815b6aef33db3d60!8m2!3d-7.7753254!4d110.3714436!16s%2Fg%2F11f659n762!19sChIJV4WM41dZei4RYD3bM-9qW4E?authuser=0&hl=id&rclk=1","Warmindo Cimulya 1","4,4","(7)","·","Rp 1–25.000","Nasi Goreng","·","·","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjr4jFLaiZ74uTnhX9JrUfNIdj6aBrOt0qybxlP_nEkvkNzWuzIXE_nL0l_QUaBqnzx8si_klbIHQ2xVWfXNU22IxBHd9a80AXo7ke7Noh2TECBg7asbMViO19yh3ORBI9UmJkog=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya kecil si tapi bersih banget.""","","","","","","Unnamed Road"
"https://www.google.com/maps/place/%EA%A7%8B%EA%A6%AE%EA%A6%82%EA%A6%A9%EA%A6%B6%EA%A6%A4%EA%A7%80%EA%A6%9D%EA%A6%BA%EA%A6%B4%EA%A6%A5%EA%A6%AD%EA%A7%80%EA%A6%A9%EA%A7%80%EA%A6%8F%EA%A6%B8%EA%A6%A4%EA%A6%B6%EA%A6%81+Warmindo+Palm+Kuning/data=!4m7!3m6!1s0x2e7a5853343fb0a5:0xbc4769d681b8b633!8m2!3d-7.752719!4d110.381868!16s%2Fg%2F1q6jgr_hs!19sChIJpbA_NFNYei4RM7a4gdZpR7w?authuser=0&hl=id&rclk=1","꧋ꦮꦂꦩꦶꦤ꧀ꦝꦺꦴꦥꦭ꧀ꦩ꧀ꦏꦸꦤꦶꦁ Warmindo Palm Kuning","4,4","(318)","·","Rp 1–25.000","Mi","·","·","Buka","· Tutup pukul 01.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5HLCtaj44QQQziwJ-3-Vm-kGzNlRVRsaZviZdtdpNZrXMCgQ_dlW_C8rXo4N6oJSzy7qKhd_E3a-tlfe6FVh8cNdEKBNsXItoB9rxMW9ZQgDhh7I9GdmH6oE3g8L5a6xEoHQPeA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak.. Trus tempatnya luas, bersih juga..""","","","","","","Jl. Kalimantan No.29"
"https://www.google.com/maps/place/Rumah+Makan+Penasaran/data=!4m7!3m6!1s0x2e7a59f2022c1c5f:0x6fd50c5a456bc810!8m2!3d-7.7750139!4d110.4157976!16s%2Fg%2F1pzphkyg6!19sChIJXxwsAvJZei4REMhrRVoM1W8?authuser=0&hl=id&rclk=1","Rumah Makan Penasaran","4,0","(329)","·","Rp 1–25.000","Padang","·","Jl. Babarsari No.23","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYu9yqr_Q8a_nEta3E3J80YuUT8kRgxXQ3G5U21b826LkmTyv8EARcHa2_KUVMNombFldxNUKh1-qjhW6UHTgJWJKDFryuE3HEHyxr8jVIckynLUQ5WBisD3OB6quAu7brMRM7=w80-h171-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Selain harga terjangkau rasa makanannya lumayan enak dan terasa bumbunya""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6cGhreWc2GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wSn3afu6M-6q4-EPrrmjiQ0&ei=wSn3afu6M-6q4-EPrrmjiQ0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Borjo+Madani/data=!4m7!3m6!1s0x2e7a59a0a942ba15:0xfa57cc29a4045787!8m2!3d-7.7543596!4d110.3992918!16s%2Fg%2F11c0w0d1kn!19sChIJFbpCqaBZei4Rh1cEpCnMV_o?authuser=0&hl=id&rclk=1","Borjo Madani","4,0","(16)","·","$","Mi","·","Jl. Garuda","Tutup","· Buka Sen pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvPf7pUzIFI4lHeoB1tMH9qmcB30LN2V_yopnvTLe_rcX8Kf9TYZqUMMY_F2H-XIAhuya3J1qOFDIhu7CDdf6JDfn0LL0scrGb3a6R6ak5gZABcDpwVRiFqSxirxdNgpfTwPdu=w122-h92-k-no","","Makan di tempat","","","","Bawa pulang","",""
"https://www.google.com/maps/place/Indomie+geprek+dower+lambene/data=!4m7!3m6!1s0x2e7a597f9136feb1:0x8dbba2616151f3a6!8m2!3d-7.7602956!4d110.404611!16s%2Fg%2F11h_4jx0mz!19sChIJsf42kX9Zei4RpvNRYWGiu40?authuser=0&hl=id&rclk=1","Indomie geprek dower lambene","","","","","Mi","·","Jl. Gorongan 5 No.181","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1PO3pGBS_LzrhPG7IskW2vlolKxksiOFtadfY_UiGyDf5AQn2xsAbw4SEi0p5MlGo79kqN9o9PCGF-stqUB4aWaMV-sus3kjp2U1hepDD7U88ZtTMHajweeViwN37RuL4VYo=w80-h92-k-no","","Makan di tempat","","","","Bawa pulang","",""
"https://www.google.com/maps/place/Bale+Bebakaran+Sutomo+%28Bale+Ayu+Group%29/data=!4m7!3m6!1s0x2e7a582aa62fddcb:0xfb8a92e93f45c304!8m2!3d-7.7952464!4d110.3775264!16s%2Fg%2F11cn9p0kb8!19sChIJy90vpipYei4RBMNFP-mSivs?authuser=0&hl=id&rclk=1","Bale Bebakaran Sutomo (Bale Ayu Group)","4,7","(5.589)","·","Rp 25–50 rb","Indonesia","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFtDGL1ia-99QYOKAtzc4pa_zqtf8ezd0d8_UI9eO5fWNlShmZAP5ulwHpXv6X8gO2EdHuz6ZLqBbjvkpLz289bAFXZFMp1WJzXKqtVbBwPKdH_m5v3Q3ZihXa-tcD71_j-9I62=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa makanannya enak , harga bersahabat, parkir luas, tempat juga luas.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjbjlwMGtiOBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wSn3afu6M-6q4-EPrrmjiQ0&ei=wSn3afu6M-6q4-EPrrmjiQ0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","Jl. Doktor Sutomo No.19"
"https://www.google.com/maps/place/Lesehan+Nusantara/data=!4m7!3m6!1s0x2e7a59075fc6c519:0x32818977a4ee8882!8m2!3d-7.7745459!4d110.4125888!16s%2Fg%2F11fwvnxs60!19sChIJGcXGXwdZei4RgojupHeJgTI?authuser=0&hl=id&rclk=1","Lesehan Nusantara","5,0","(2)","","","Restoran","·","Jl. Garuni III No.63","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwetnY6Dq0sBkVEmwLzYdMc87Qgx9jBozVFRTg_dAsaq6KQvS-aJjxbgdKzf3rrmrUugoOO5jNTWk6YtAe1ts_CRsKEdfo9vr78DSapcChMzOQKu6OAPKZdeqE72HlseUpWPck=w184-h92-k-no","","Makan di tempat","","","","Bawa pulang","",""
"https://www.google.com/maps/place/KFC+Kaliurang/data=!4m7!3m6!1s0x2e7a59f7c00baee9:0x9769d8b7a6a95b63!8m2!3d-7.7505549!4d110.3855356!16s%2Fg%2F11h0r0kndt!19sChIJ6a4LwPdZei4RY1upprfYaZc?authuser=0&hl=id&rclk=1","KFC Kaliurang","4,3","(3.336)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9UwCaBtCm4Ky3Fztr6ooyc5mKMN3ccl46rwz9d76eqFmtgYqEzYkSnTLmoOjQyDXzyvYm44oBol3HQYZ3ABBsvNnDPl6h6xCz8aUkJldgxsF3o15nKQajJ_YM9QGfmLDW04PZrQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""pdhl nasi dan ayam nya ga cuma 1, atau dijual beda ya saos/sambal nya?""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoMHIwa25kdBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wSn3afu6M-6q4-EPrrmjiQ0&ei=wSn3afu6M-6q4-EPrrmjiQ0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","Jalan Kaliurang Km 6,5 NO 22"
"https://www.google.com/maps/place/McDonald%27s+Ambarukmo/data=!4m7!3m6!1s0x2e7a59e8bcd6d537:0x1e81dde1dec56d3d!8m2!3d-7.7829892!4d110.4070368!16s%2Fg%2F11b88k2b_l!19sChIJN9XWvOhZei4RPW3F3uHdgR4?authuser=0&hl=id&rclk=1","McDonald's Ambarukmo","4,5","(11.928)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsswgLxdUQSJZOEz3AesPT1sVYtqysfZsCPBgp_89kfh2b9It3xwKXN0hONK2vpEPUvm7ZrpcpYLg5hTGBgWYKk-hFoh9RXyjwaUQ9c_B-IrlHXSrKzUysjHXSBBUVq_EF1d0M=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiODhrMmJfbBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wSn3afu6M-6q4-EPrrmjiQ0&ei=wSn3afu6M-6q4-EPrrmjiQ0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","makanan","","Jl. Laksda Adisucipto No.23 - 25"
"https://www.google.com/maps/place/Ayam+Tulang+Lunak+Hayam+Wuruk+Plaza+Ambarukmo/data=!4m7!3m6!1s0x2e7a59e820a14a41:0x60ccd63575fb2e6d!8m2!3d-7.7829885!4d110.4015319!16s%2Fg%2F11h031mrt!19sChIJQUqhIOhZei4RbS77dTXWzGA?authuser=0&hl=id&rclk=1","Ayam Tulang Lunak Hayam Wuruk Plaza Ambarukmo","4,1","(192)","·","$$","Makanan Siap Saji","·","Jl. Laksda Adisucipto No.34-37 LG Floor Kav. A","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5A76EfhCjQBOTgqpy46rTwZsmAAOKIcR44UhvbPtF4O5FOD00Q3r3YisaUjNaUlHY02wh68LteEDg3tk5AQCLejrN59oyZgZ-pZWLNCu20wsRidkq5zEauYA-LcxPHpf9BSHR=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ayam tulang lunak Hayam Wuruk enak banget, rasanya mantap.""","","","","","",""
"https://www.google.com/maps/place/Mu+Gung+Hwa+Korean+Mart/data=!4m7!3m6!1s0x2e7a59ca37350d85:0xdb99192b92e94baa!8m2!3d-7.7509329!4d110.3725454!16s%2Fg%2F11f653xmdx!19sChIJhQ01N8pZei4RqkvpkisZmds?authuser=0&hl=id&rclk=1","Mu Gung Hwa Korean Mart","4,4","(728)","","","Toko Kelontong Korea","·","·","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLoiHkEa3ioI2amf8FDHWtXMxAlKWDH7s24B0w4IfaFC-1tlDSrY8ehDBBEj5YItvf_MfJ2KdS_5ZbzJ2OGVB9z9_egIpACI_BLyCRRfKwdxsp7YK7TGi9W15tFmyhvKVvYY8=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada","","","","makanan cepat saji","","Bornga Resto, Jl. Lempongsari No.117A"
"https://www.google.com/maps/place/Foodtruck+tasty+snack/data=!4m7!3m6!1s0x2e7a59a28420c0ff:0x4a7749b3dfffef23!8m2!3d-7.786328!4d110.3697705!16s%2Fg%2F11tcfd313c!19sChIJ_8AghKJZei4RI-__37NJd0o?authuser=0&hl=id&rclk=1","Foodtruck tasty snack","3,3","(3)","","","Makanan Siap Saji","·","Jl. I Dewa Nyoman Oka No.2, RW.001","Tutup","· Buka Sen pukul 09.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuQe1drmGk19G5JpUjK68kuU8LlTSz83hJRQLkIrkz3Kp-U1koxGjREvudZVZTuZJ8jbhHEGzTooV2laUrUvHAmgrjdXMhnhP4xi9gDuR6T8dudi65JWKDhoCm-ynHs3n3A4nR2A=w80-h106-k-no","","Makan di tempat","","","","Bawa pulang","",""
