"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","AJB7ye","AJB7ye 2","W4Efsd 4","doJOZc","W4Efsd 5","W4Efsd 6","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/RM+Padang+SAKATO/data=!4m7!3m6!1s0x2e7a584491012be3:0x29c17eb70f163484!8m2!3d-7.766924!4d110.3626193!16s%2Fg%2F11c37zrh4f!19sChIJ4ysBkURYei4RhDQWD7d-wSk?authuser=0&hl=id&rclk=1","RM Padang SAKATO","4,8","(164)","Padang","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGf87rqw1fMuRnTGf_eDLSCFWcy2U6xCtsY3gp24QePRziabtSYqpCSOaQUbHG7zSIFYc45LHioljJ8tPrGxH67ufg0ycghs7ez3x_kjfZOEjiz6R9sIZViUFvfx8VbXrEg9SYF0g=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi padangnya tergolong enak dgn harga terjangkau.""","","","","·","Rp 1–25.000","·","","·","Jl. Magelang No.KM.4.5","",""
"https://www.google.com/maps/place/RM+Padang+Cita+Rasa/data=!4m7!3m6!1s0x2e7a5906937ebf39:0xb77a27eb5f06c662!8m2!3d-7.7495917!4d110.3865611!16s%2Fg%2F11b61psbg8!19sChIJOb9-kwZZei4RYsYGX-snerc?authuser=0&hl=id&rclk=1","RM Padang Cita Rasa","3,3","(207)","Padang","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHkWS2BCbPneUgUwIa0CW5UWce9M3RVxsl6o5sduRew7-EWaLXW8nVSyy3Q01End0OS3lWKlKiulZ6M4RGJBmZlYbdoNOyDcuiOdkHsDH3uWFAHPDZNfTxHtMFVQ-3zeUAKtsmsMA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""adaa sate padangnyaa yang enakkk""","","","","·","Rp 1–25.000","·","","·","Jl. Kaliurang No.6, RW.5","",""
"https://www.google.com/maps/place/RM+OKTA+masakan+padang/data=!4m7!3m6!1s0x2e7a59a2ba385d49:0x720ddcda9d34f8b3!8m2!3d-7.7542536!4d110.370932!16s%2Fg%2F11h84lxws8!19sChIJSV04uqJZei4Rs_g0ndrcDXI?authuser=0&hl=id&rclk=1","RM OKTA masakan padang","5,0","(1)","Padang","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFWgndW5CXIEVIdCnfFx3-FH7wSDH8TuK3DgyeKQKUVshikL6oKLabXfzjIAtmcs85iKImtHZGX_dTWmzzb_9-m36g5KnwgemReyURNAislw479kWca22ixUlgsqbGgt2MfOQrXdQ=w80-h142-k-no","","Makan di tempat","","","","","","·","","69WC+79V, Gg. Kembang Duren","","Bawa pulang",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Ampera+Kharisma+%28Masakan+Padang%29/data=!4m7!3m6!1s0x2e7a590d8dc11cd7:0x2ca0860493ec6ea7!8m2!3d-7.7466307!4d110.4124739!16s%2Fg%2F11q90fhlk2!19sChIJ1xzBjQ1Zei4Rp27skwSGoCw?authuser=0&hl=id&rclk=1","Rumah Makan Padang Ampera Kharisma (Masakan Padang)","4,7","(101)","Padang","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDcwY0OcZ9wtqVuAuRBOUHJMBQxqJNWEvQuMuc3TblIScZi004HKz7tpTdZDP0HIztmlYKq0e4JaiIqQSTT3KedN1GidNUTAZZ43VRjltaRKFQKxM2WH0WI-NoysmHcmKdCR_WdA=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi Padangnya udah enak, murah, banyak lagi.""","","","","·","Rp 1–25.000","·","","Jl. Candi Gebang No.28","","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Minang+Saiyo/data=!4m7!3m6!1s0x2e7a59e5960382bf:0x879a322efe1f7ac4!8m2!3d-7.7848143!4d110.4102265!16s%2Fg%2F11b67pvpn7!19sChIJv4IDluVZei4RxHof_i4ymoc?authuser=0&hl=id&rclk=1","Rumah Makan Padang Minang Saiyo","5,0","(2)","Padang","Buka","· Tutup pukul 19.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF0FuO5N7vtC5ha1d77JHscavKypIAxQQbtVb6iKtp5TziySI0mcyxInK19AY3pOWifuRKEzwVJgxXoBEhWZYGTDKhaR-vt67WvJLkrZF9-8MQxPmfYZtPnnie58h-C36Yj8dGC=w80-h142-k-no","","Makan di tempat","","","","","","·","","Jl. Raya Janti No.28","","Bawa pulang",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Ar+Razaq+%EA%A6%AB%EA%A6%B8%EA%A6%A9%EA%A6%83%EA%A6%A9%EA%A6%8F%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%A3%EA%A6%81/data=!4m7!3m6!1s0x2e7a590c79a46165:0xb94ed75def6c0eb9!8m2!3d-7.7934383!4d110.398303!16s%2Fg%2F11h93_w3fg!19sChIJZWGkeQxZei4RuQ5s713XTrk?authuser=0&hl=id&rclk=1","Rumah Makan Padang Ar Razaq ꦫꦸꦩꦃꦩꦏꦤ꧀ꦥꦣꦁ","4,3","(55)","Padang","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGA6RRKty1SyGOomnSBwiViXLEoZn6jAAIveC5Rc5tJxZGMBi6HiHGA_nqaJlp-RJ6Zwdf0IQyPTPP_R0DcZZMDbKxC2CWR8KCKX8Xye9NbqOaenzFXeDh7YX1yZWieuJ7HdkE-=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi padangnya enak harga terjangkau""","","","","·","Rp 1–25.000","·","","Jl. Sorowajan Baru No.367-13","","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Jawa/data=!4m7!3m6!1s0x2e7a59cfcfdde9cb:0x391e8535066bbbd7!8m2!3d-7.7841104!4d110.3881664!16s%2Fg%2F11btmcb9zr!19sChIJy-ndz89Zei4R17trBjWFHjk?authuser=0&hl=id&rclk=1","Rumah Makan Padang Jawa","4,7","(26)","Padang","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdkBsmViNCax3nU3bTlcY1E6IMjktqzcve9NF7g-FFc6rOTYM0eRNa9sqDcPwRpADHc7Kiauns40vX3ATvaO810TiOqN3j0_HnjsMBGxP-Qq8oz3UxRUTiS9n-YJm7Ec271zo=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakanya enak, harganya murah ga murahan, porsinya banyak""","","","","","","·","","Jl. Munggur No.64","","",""
"https://www.google.com/maps/place/Rumah+Makan+Andalas/data=!4m7!3m6!1s0x2e7a57878431c90b:0xd3546ef3201a3c54!8m2!3d-7.7962553!4d110.3691328!16s%2Fg%2F1hm4c07vl!19sChIJC8kxhIdXei4RVDwaIPNuVNM?authuser=0&hl=id&rclk=1","Rumah Makan Andalas","4,2","(318)","Padang","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQHXRB7mU0K7e0AahPHh4HzjA8LSAulZCFk4B3BV5kW8yEXcouxXvzS9t3pF7tnjs7vgEtWIr00QMwSrTLHVWyVlP-1LkwvBUNZNTArrSfxGnukeSfSPsy2DzrxKURIiIblKMZ1g=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Khas andalas, bumbunya beda dgn nasi","","","","·","Rp 1–25.000","·","","Jl. Mataram No.8","","padang","yg lain."""
"https://www.google.com/maps/place/RM+Minang+Jaya+Masakan+Padang/data=!4m7!3m6!1s0x2e7a582beead6be9:0xee8727ebf195a29f!8m2!3d-7.7916033!4d110.3738685!16s%2Fg%2F1hm1vrx8m!19sChIJ6Wut7itYei4Rn6KV8esnh-4?authuser=0&hl=id&rclk=1","RM Minang Jaya Masakan Padang","3,4","(14)","Padang","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFk73e-3IEQCNL64D4jVtAzpI-YwG_Q64UdmR_-H5ij8fBM-BrBheXbd-n0SbARcafdNCzZijklFTTVMXiDJaq9sYQO0hNWnAiUTP_jAnUxvJg9oJLs4BGxKpgaFxzNIQA0PdRG=w163-h92-k-no","","Makan di tempat","","","","","","·","","·","Jl. Hayam Wuruk No.116","Bawa pulang",""
"https://www.google.com/maps/place/Nasi+Padang+Kawan+Lamo/data=!4m7!3m6!1s0x2e7a59a097aa3be3:0xcdb20a94c3e55664!8m2!3d-7.7540836!4d110.3980861!16s%2Fg%2F11trdwlzlr!19sChIJ4zuql6BZei4RZFblw5QKss0?authuser=0&hl=id&rclk=1","Nasi Padang Kawan Lamo","3,4","(30)","Padang","Buka sekarang","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFECS_1fJngYfcgpxYxPbke5icY2ESB4sdwtBMjsRHwhCShv_HTnfiLQeZPGZNSBrHyNiT2FlATeWFfEVeEbJu6t1xOE4_rNiE2qoqMEVmB6zGhAUgVe8iXccyGiWSJVuE7H5gD=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Murah dan enak""","","","","·","Rp 1–25.000","·","","Jl. Garuda No.192","","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Asli+G4ruda/data=!4m7!3m6!1s0x2e7a594a7a41f36d:0x84ee53d6725c5098!8m2!3d-7.778947!4d110.3919643!16s%2Fg%2F11nhxtnryq!19sChIJbfNBekpZei4RmFBcctZT7oQ?authuser=0&hl=id&rclk=1","Rumah Makan Padang Asli G4ruda","","","Padang","Buka","· Tutup pukul 19.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHAxOU4veCkJ15nEgIrzmIKNMRnTZ0ws_I6t-omTtn-yDl6Fms0dwr6BMaTBGLStxqJ6Sg3K1ZiR5A8zIXaAKncLDwB5RAkTsk5EF_INjz3I6GligK-qa-AZ-USh-tOqV2XQlapOEtptaUn=w80-h106-k-no","","","","","","","","·","","Jl. Garuda No.4","","",""
"https://www.google.com/maps/place/Lontong+Sayur+%26+Soto+Padang+%22UDA+APIT%22+Seturan/data=!4m7!3m6!1s0x2e7a5990f7312315:0xaf5137bb2c5b977!8m2!3d-7.7649507!4d110.4109072!16s%2Fg%2F11f3nm260t!19sChIJFSMx95BZei4Rd7nFsnsT9Qo?authuser=0&hl=id&rclk=1","Lontong Sayur & Soto Padang ""UDA APIT"" Seturan","4,5","(287)","Padang","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2CUNjkc7IBuAVJYb44Ra-TMQngieAok8Oua6UL4n9O-h03yb--xnX5GcsSfzJWty8VRkMhJgc9YYCUAkOpdVobdG-pED6uP0_CNVujci0jNoheZAeS4rNlcyXyEkIS9p1F93r=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak, rempahnya khas","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmM25tMjYwdBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oir3aam3HMqX4-EP796WgQs&ei=oir3aam3HMqX4-EP796WgQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 1–25.000","·","","·","Ruko, Gg. Puluhdadi Jl. Seturan Raya No.A-13","padang",", dan dijamin halal 👍"""
"https://www.google.com/maps/place/Rumah+Makan/data=!4m7!3m6!1s0x2e7a59cbd49851e7:0x1c55838663d9b102!8m2!3d-7.7773235!4d110.3841337!16s%2Fg%2F11g7y8n4t6!19sChIJ51GY1MtZei4RArHZY4aDVRw?authuser=0&hl=id&rclk=1","Rumah Makan","4,0","(1)","Padang","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFUvNwIFBCIN9T2Vpn_gTlkUd7MWyPXVe4uvQjR-4TcE2nn-ai0-5fuo-ePcoTZ5dpkMyLP84HPiH_ndltRlsT7kv2bo-Q_ZJ6vtkvADyJnOGjv0y9507yaHERj2xVvY-1oMdfS=w163-h92-k-no","","Makan di tempat","","","","","","·","","Jl. Colombo No.48","","Bawa pulang",""
"https://www.google.com/maps/place/Warung+Padang+MINi/data=!4m7!3m6!1s0x2e7a59194e3c2529:0x5e4509d00f23b2c5!8m2!3d-7.7562678!4d110.382518!16s%2Fg%2F11g0yhn77_!19sChIJKSU8ThlZei4RxbIjD9AJRV4?authuser=0&hl=id&rclk=1","Warung Padang MINi","4,6","(5)","Padang","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHkISXbb8HMDRNjbzoinE18U8poLcAGjc1nTf25thQF0QDEedQCOovWnwoPQZYGz-K_BdHn6sk43qdORmlDPQmIlcGPeXpPIZ3YZ8k_UyIYu7xpOMo4XfelOpTbU_1QWM93sAhb=w152-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Minusnya repot kalo","","","","·","Rp 1–25.000","·","","·","69VM+F2R","makan","ditempat, cuma ada 5 kursi, ndak ada meja."""
"https://www.google.com/maps/place/Padang+Pancuran+Tujuh+Rumah+Makan/data=!4m7!3m6!1s0x2e7a582890d149d9:0xe3da9a0a0bdb1a84!8m2!3d-7.7924936!4d110.3674425!16s%2Fg%2F1pzyp63jg!19sChIJ2UnRkChYei4RhBrbCwqa2uM?authuser=0&hl=id&rclk=1","Padang Pancuran Tujuh Rumah Makan","4,3","(8)","Padang","Buka","· Tutup pukul 21.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IKtKLRz2X7aeVG0nf9w5-g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=258.46658&pitch=0&thumbfov=100","","Makan di tempat","","","","","","·","","Jl. Mataram No.37","","Bawa pulang",""
"https://www.google.com/maps/place/Taraso+Randang/data=!4m7!3m6!1s0x2e7a592b024f72c5:0xba8439c6f1410971!8m2!3d-7.7533455!4d110.3843084!16s%2Fg%2F11q8vjvk_k!19sChIJxXJPAitZei4RcQlB8cY5hLo?authuser=0&hl=id&rclk=1","Taraso Randang","","","Padang","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGomzfSgo-A3Q9lmWt1aS45lMEjn0rHCpbNb3bTgRVAwl1Xal048TT1fnU3FO7i-lHgtshJv1Ujr3KnVSTqQkn0vlrUSo_HbgV4TJqdgn1AbWv7y1i0Ti8MAlD__Lkb5ptEONU8Jw=w80-h99-k-no","","Makan di tempat","","","","","","·","","Jl. Kaliurang No.km 6","","Drive-through","Pesan antar"
"https://www.google.com/maps/place/Rumah+Makan+Elok+Basamo/data=!4m7!3m6!1s0x2e7a59723ef13caf:0x978175dbdefa4952!8m2!3d-7.7444114!4d110.4071309!16s%2Fg%2F11fy96rqf5!19sChIJrzzxPnJZei4RUkn63tt1gZc?authuser=0&hl=id&rclk=1","Rumah Makan Elok Basamo","4,7","(27)","Restoran","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIaIYirmfi2NWxwpkcrjrsYy-DMC-OLLAh1PNdXW3GHHD9d78_PmyVIGe56R5Ny8R_kuKDX32fEDHQ7fmN_lpYj9gQfAJKy-ui8wvugcG_RWl3hRxbgW8nnUAk3JN84xOwTu8=w122-h92-k-no","","Makan di tempat","","","","","","·","","·","Jl. Kakap Raya No.5","Bawa pulang",""
"https://www.google.com/maps/place/Sate+Padang+Asli+Minang/data=!4m7!3m6!1s0x2e7a51edb512bb09:0xa23ac85aac853fcc!8m2!3d-7.7555414!4d110.409935!16s%2Fg%2F11nfm9bzq8!19sChIJCbsSte1Rei4RzD-FrFrIOqI?authuser=0&hl=id&rclk=1","Sate Padang Asli Minang","5,0","(40)","Indonesia","Segera buka","· 18.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfE2JPDkdVdW1GyvCnc-Du67exZjUIHvpEwbBdRfQKO71Xnuk2EgRXplwRc-Kg7z67EHvGf-NDjCUlq45x-4VQuOiEYFyO3fUm85Vrwn4sv6DE1i-XNSruNtTMarBU_b_xmB9uk59xZv1V=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sate Padangnya enak dan bumbunya kental.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFuZm05YnpxOBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oir3aam3HMqX4-EP796WgQs&ei=oir3aam3HMqX4-EP796WgQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 1–25.000","·","","Jl. Nusa Indah No.56","","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+SUMANDO/data=!4m7!3m6!1s0x2e7a59940119ba47:0x927e139c68850afc!8m2!3d-7.7749701!4d110.3865236!16s%2Fg%2F11gzplkf_n!19sChIJR7oZAZRZei4R_AqFaJwTfpI?authuser=0&hl=id&rclk=1","Rumah Makan Padang SUMANDO","5,0","(4)","Padang","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECENBcH9hhi2dDgdp6pVx4V8-ERU5Umg5B8idhVNAL9P98Y1Pw09PGhPovn6vYcF6RgJuO-Ak2F6bnZajHoSmhgWurK5jnxa7YhUxvbeldcvlOBvrLljE2-eKJ-dOTBdcBDfo0=w163-h92-k-no","","Makan di tempat","","","","","","·","","69GP+2J6","","Bawa pulang",""
"https://www.google.com/maps/place/Rumah+makan+empera+masakan+padang/data=!4m7!3m6!1s0x2e7a59e00e173e9f:0x7bc4696b758eef2b!8m2!3d-7.7803438!4d110.3795242!16s%2Fg%2F11nnv7xx1k!19sChIJnz4XDuBZei4RK--OdWtpxHs?authuser=0&hl=id&rclk=1","Rumah makan empera masakan padang","4,0","(9)","Padang","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGK1Lwda1vLHbUHlVVRi8rDLf3Zzd04j4YteRjlZGR-xMxxNq-8uIBE9NJmsscZTzK3B5awtJjXheKK9wC1fj-68EUiiGyjfFdugpt61kkpjDVzRg2WQ-L2QTUqIS7sO8UqjRL=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rendangnya enak banget""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFubnY3eHgxaxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oir3aam3HMqX4-EP796WgQs&ei=oir3aam3HMqX4-EP796WgQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","·","","Jl. Prof. Dr. Ir. Herman Johannes","","",""
"https://www.google.com/maps/place/RM+Padang+Solok+Raya/data=!4m7!3m6!1s0x2e7a590d74844d4f:0xdbd1bb87e6b417ba!8m2!3d-7.7440969!4d110.3997978!16s%2Fg%2F11dzdwjcz5!19sChIJT02EdA1Zei4Ruhe05oe70ds?authuser=0&hl=id&rclk=1","RM Padang Solok Raya","4,5","(246)","Padang","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8EXvW_U7y9WlBiizp5Fy1vR-XQApuW1UGpxA2I_ns6-aG-WbXR_uqHl6fYIlbXekUwcdc3WVbzhzou0eOsNTd4rV4fCkMdDGvhE-7Nefk03QnU1oLLxC0IUgFWWnAh0Q60KSoDg=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFkemR3amN6NRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oir3aam3HMqX4-EP796WgQs&ei=oir3aam3HMqX4-EP796WgQs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 1–25.000","·","","·","Jl. Rajawali Raya No.87","Rumah makan Padang","yg termasuk enak di Jogja dengan harga terjangkau"""
"https://www.google.com/maps/place/Lontong+Padang+Uda+Arifin/data=!4m7!3m6!1s0x2e7a598799874f41:0xcdf8ac154042f76c!8m2!3d-7.7666834!4d110.3837811!16s%2Fg%2F11g0tsnxnh!19sChIJQU-HmYdZei4RbPdCQBWs-M0?authuser=0&hl=id&rclk=1","Lontong Padang Uda Arifin","4,4","(108)","Padang","Tutup","· Buka Sen pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHxIq8qRKbuXT5d8Aq8Akt-euoRLm_60iOcdlizeztsXrGh1JlUJkPQiTY-KFFV0OHbHRe5GUuJX5VqMjkJO_sk4cjXhvWGqxDimYWwGsyD5SoecoAEasmDSL9-754hruGwh7cYIg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recomended harga mahasiswa""","","","","·","Rp 1–25.000","·","","·","69MM+8GC, Jl. Agro","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Mutiara+Bundo/data=!4m7!3m6!1s0x2e7a5a035926a8b3:0xfe0f68041d44420a!8m2!3d-7.78312!4d110.413035!16s%2Fg%2F11b6bdzy25!19sChIJs6gmWQNaei4RCkJEHQRoD_4?authuser=0&hl=id&rclk=1","Rumah Makan Padang Mutiara Bundo","3,7","(7)","Padang","Buka 24 jam","","https://lh3.googleusercontent.com/gps-proxy/ALd4DhHmp8d9yxj13Y7ma4YSaxCXGY4MG8aPdkL7uLa12j-NXbG166Znnq-hBMAIc4_E4hV4YuljwkCCRyJn8gNUIZnPA8rXXdVPiGf2IzxOmK6oN4tVD2QiFH8xb4p2cDswxL0RWi-eo2oXCXWCYkBAsdJ4QoatQuWw4b63Bq8Oq0uzrVMstzaCpO8dfpLzOLA7wlvojvc=w122-h92-k-no","","Makan di tempat","","","","","","·","","Jl. Raya Solo - Yogyakarta No.KM.9","","Bawa pulang",""
"https://www.google.com/maps/place/Rumah+Makan+Duta+Andalas+Masakan+Padang/data=!4m7!3m6!1s0x2e7a5767ae95d4e5:0x7af8026907961ec0!8m2!3d-7.8023911!4d110.3998381!16s%2Fg%2F11b6hwcc96!19sChIJ5dSVrmdXei4RwB6WB2kC-Ho?authuser=0&hl=id&rclk=1","Rumah Makan Duta Andalas Masakan Padang","4,4","(463)","Padang","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHaHgCCmAwu37ndnslGzmWfIxbHovmBNQglCmSzSP3Wi2OQ0UzBdj9tDxQtdayTYYsNVVhZ65KwfgYzAGj5PrU4rBZiQvykYOoKERtwnAFheQ5TYv4TFVttsvENFnxn_AZhTn0=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmh3Y2M5NhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=pCr3aav-K6u74-EP94Du6A8&ei=pCr3aav-K6u74-EP94Du6A8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 1–25.000","·","","·","Jl. Kusumanegara No.28","Padang","yang buka meski tanggal merah Idul Fitri."""
"https://www.google.com/maps/place/Masakan+Padang+Jawa/data=!4m7!3m6!1s0x2e7a58486982c389:0xa4bcc17e12fe515b!8m2!3d-7.774569!4d110.3675919!16s%2Fg%2F1hm5ypbx8!19sChIJicOCaUhYei4RW1H-En7BvKQ?authuser=0&hl=id&rclk=1","Masakan Padang Jawa","4,5","(6)","Padang","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgbNqULtXH7KE7BsOemAe4Fe6sxFSc2bzwLfVYq8cAkypToZemUzZB04eE_-Xhq2-6pLoyXrGSrOvRKh_AZnVMzywktkuylwhuU3IAWb9dj0xRvKTXia6j46OEZ8Vq1j61Sih8=w122-h92-k-no","","Makan di tempat","","","","","","·","","Jl. A.M. Sangaji No.55","","Bawa pulang",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Murah%28%EA%A6%AB%EA%A6%B8%EA%A6%A9%EA%A6%83%EA%A6%A9%EA%A6%8F%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%A3%EA%A6%81%EA%A6%A9%EA%A6%B8%EA%A6%AB%EA%A6%83%29/data=!4m7!3m6!1s0x2e7a575abfcfe0bd:0x7cb6d9782586d55!8m2!3d-7.8027692!4d110.4129321!16s%2Fg%2F11b6dcrlb5!19sChIJveDPv1pXei4RVW1Ygpdtywc?authuser=0&hl=id&rclk=1","Rumah Makan Padang Murah(ꦫꦸꦩꦃꦩꦏꦤ꧀ꦥꦣꦁꦩꦸꦫꦃ)","4,4","(279)","Padang","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTlcyx-0wk9owfCMjkoYlhKmhM-KiBC7d-Xo99ITv25N2Brglnib65RPhJTwxlNLjJKTRaa0X8bxcTrAdScwFidvA4IttPDFxn6SDj6SZ6-Yumj_3-05Whay8gS8uQ0IBetYvL=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","","","","·","Rp 1–25.000","·","","·","5CW7+V5V, Jl. Wonocatur","Rumah makan Padang","dengan harga menu mulai dari 10 ribu rupiah."""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Nusantara/data=!4m7!3m6!1s0x2e7a59f8c213044f:0xd71139c3aeaa60c5!8m2!3d-7.7572989!4d110.4230052!16s%2Fg%2F11jz9m0_xd!19sChIJTwQTwvhZei4RxWCqrsM5Edc?authuser=0&hl=id&rclk=1","Rumah Makan Padang Nusantara","5,0","(3)","Padang","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG5c5d_7Nvrk20CYkkyb2gkMYzigmeq4abvMQPtnRRGaOvOAhk4JtgXGtb8yQr4KRTM7q6kSfRES3tcGT7PqCndYE4NvRIALf_GrSuSuyoHGva3VoAx5UmQ-1F1pncDomF-dmfxQA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak, pelayanan ramah, harga sangat terjangkau.""","","","","","","·","","Jl. Paingan No.10","","",""
