"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","W4Efsd 6"
"https://www.google.com/maps/place/WARTEG+PARADISE+BAHARI+028/data=!4m7!3m6!1s0x2e78817fc11f1617:0x39dc38e76395b7a6!8m2!3d-7.9176346!4d112.5888579!16s%2Fg%2F11tj38glbn!19sChIJFxYfwX-BeC4RpreVY-c43Dk?authuser=0&hl=id&rclk=1","WARTEG PARADISE BAHARI 028","4,5","(39)","·","Rp 1–25.000","Brunch","·","","Jl. Raya Jetis No.106","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGo4sBfq-b3dkhdFgPW_MDZ6hWM-ttcGAFShGO9s4q3Kq0AwAPj3JZDM5vmzF8ssRULZ-okB0z-W_-4QtdhXPmtum2MMs1hR7tzsCFFUUvyuhks3mdlAyPjmBNu_6XuTgtlnlybOQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga standar","warteg","pada umumnya.""",""
"https://www.google.com/maps/place/Warteg+Mamoka+Akordion/data=!4m7!3m6!1s0x2e7883e76014df13:0xaf569c220987ae20!8m2!3d-7.9282813!4d112.6149764!16s%2Fg%2F11khs0j5dr!19sChIJE98UYOeDeC4RIK6HCSKcVq8?authuser=0&hl=id&rclk=1","Warteg Mamoka Akordion","5,0","(2)","","","Tegal","·","","·","Jl. Akordion No.24","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-MgRSwo4BCJIMdaRkLW_QQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=241.93791&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""bersih tempatnya""","","",""
"https://www.google.com/maps/place/Toko+sayur+sahabat+IRT+dan+warteg/data=!4m7!3m6!1s0x2e788300680a879d:0xaefad36d6fd662d2!8m2!3d-7.9538197!4d112.595642!16s%2Fg%2F11ygxrgyhv!19sChIJnYcKaACDeC4R0mLWb23T-q4?authuser=0&hl=id&rclk=1","Toko sayur sahabat IRT dan warteg","","","","","Toko bahan makanan","·","","2HWW+F7C, Jl. Perum Bukit Cemara Tidar","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEbmB7TX7IIZxkcwkWTxtimZlSrASX18_q4YfdhUVsYOzMRpdyc7GwlDdFcEk7bz2Y8vjtWwgU_ouEfZbQ1WU9ioB3Hp1LJgNMundjr89Rb_GttZe0quJbfXNYvyojxQsiFl3PoZvV22_I=w122-h92-k-no","","","","",""
"https://www.google.com/maps/place/WARTEG+RAJA+SUKA+BAHARI/data=!4m7!3m6!1s0x2e788202ade2f403:0x813832eb911e2efb!8m2!3d-7.9226654!4d112.6083112!16s%2Fg%2F11y50y8k_g!19sChIJA_TirQKCeC4R-y4ekesyOIE?authuser=0&hl=id&rclk=1","WARTEG RAJA SUKA BAHARI","5,0","(1)","","","Restoran","","","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MXUZtoSpZZBVJ_T-wOe7EQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=112.222534&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","",""
"https://www.google.com/maps/place/Warteg+citra+baru+bahari/data=!4m7!3m6!1s0x2dd629954916206b:0x4381c656e74c8104!8m2!3d-7.9301098!4d112.6315268!16s%2Fg%2F11kk7lnrq4!19sChIJayAWSZUp1i0RBIFM51bGgUM?authuser=0&hl=id&rclk=1","Warteg citra baru bahari","","","","","Dapur Umum","·","","3J9J+XJ2, Jl. Ikan Tombro","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bJK3gl3MuhPKzgDbRs7WwQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=139.79007&pitch=0&thumbfov=100","","","","",""
"https://www.google.com/maps/place/WARTEG+NASIONAL/data=!4m7!3m6!1s0x2e7881c2406000fd:0xbe747c8938652fb5!8m2!3d-7.9005653!4d112.6035687!16s%2Fg%2F11s9c91pgr!19sChIJ_QBgQMKBeC4RtS9lOIl8dL4?authuser=0&hl=id&rclk=1","WARTEG NASIONAL","4,7","(52)","·","Rp 1–25.000","Restoran","","","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFH6dcMJGb6WA7OtrfNr2FUSaLip0vypACnpExlbp7zKgoYyJJYt-XvrKtT5dKX7_F4zUYySkwBk411BxorIs0ttl80tQTydvYGZHGaoJ_kJueBRa7afY99shlNcBuqIUcpqDFK=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""recommend bgt masakannya enakk harga ramah kantong""","","",""
"https://www.google.com/maps/place/Warteg+putra+bahari/data=!4m7!3m6!1s0x2e7881e8099d356d:0x6039c61dc448e207!8m2!3d-7.9217929!4d112.60075!16s%2Fg%2F11jz1k5nmz!19sChIJbTWdCeiBeC4RB-JIxB3GOWA?authuser=0&hl=id&rclk=1","Warteg putra bahari","2,8","(12)","","","Rumah Makan","·","","Jl. Karyawiguna No.152 A","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHxuc6fvK9DfaSh7_kXm82Fukeh51f-GsiOSBZjntRRZIGMDoY-mQG6mrTEChkthedyk0mOvidyEYR7iXb9VMSqs0TkzszbfVXNQ3tWa-R6ArfiIciDYUavf6OfXeSVzGiTLNDYCw=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga 17.000 sudah sama es teh yang gratis.""","","",""
"https://www.google.com/maps/place/Warteg+Nasional+Bahari+58/data=!4m7!3m6!1s0x2dd629c34c49cd93:0xb941d0c18f82bdb4!8m2!3d-7.9680694!4d112.6652453!16s%2Fg%2F11sc7jzcxl!19sChIJk81JTMMp1i0RtL2Cj8HQQbk?authuser=0&hl=id&rclk=1","Warteg Nasional Bahari 58","4,5","(66)","·","Rp 1–25.000","Tegal","·","","Jl. Terusan Wisnu Wardana","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmfxXglCHDv0O_givylCCGRQytyrL_Tx3TwDxuJTQuE2MJFktNQrAwy7scSIc-BnCqSn5GBnZ-MuO0yi1bT0GwnU2llO9sxOR_OiFJOlSqrvclo4nhVT6FYi0n65c3xRbzHcLS=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak dengan berbagai macam variasi.""","","",""
"https://www.google.com/maps/place/Warung+Kaki+6/data=!4m7!3m6!1s0x2dd62936e47da401:0x3f3710545076647c!8m2!3d-7.976527!4d112.6284322!16s%2Fg%2F11t53ytfnh!19sChIJAaR95DYp1i0RfGR2UFQQNz8?authuser=0&hl=id&rclk=1","Warung Kaki 6","4,6","(29)","·","Rp 1–25.000","Restoran","·","","Didalam Pia Cap Mangkok, Jl. Semeru No.number 25","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHh1NnnbgDJlv46KeuovjOWDFah2QF5yWWkL709AkVljpB8ZV1o2nU8J5f3arT9_u3Ad6vYAP04gUoUTVyvhHuGBgAhhZXCWKi3ccH_oIbp_BcZ1SQUljXFKzAK7iXR8FHh2z8b=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak-enak.""","","","· Buka Sen pukul 08.00"
"https://www.google.com/maps/place/WARTEG+ORENS+BAHARI/data=!4m7!3m6!1s0x2dd629d27777592b:0x50b62c4d22183b6a!8m2!3d-7.9634631!4d112.6340766!16s%2Fg%2F11l2vtnz1c!19sChIJK1l3d9Ip1i0RajsYIk0stlA?authuser=0&hl=id&rclk=1","WARTEG ORENS BAHARI","2,8","(13)","·","Rp 1–25.000","Tegal","·","","Jl. Letjen Sutoyo No.2","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtNwoLgrXvQjlopv0I39EH9_aF2Adabx-P99pX5ME-eF2wz1FmixxA3UvqyKMrVNZ43JZxe-DVIp9UQozx_zrUZcqYKvTRAvC9AtyPbmjVvF2hpic-mq-jLdCGBl8yKuPpkpux=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""... harga nya cukup terjangkau rekomendasi dari pada","warteg","lainnya""",""
"https://www.google.com/maps/place/Warteg+Ahza+Bahari/data=!4m7!3m6!1s0x2dd629a82368f083:0xe729da38117baba3!8m2!3d-7.9507922!4d112.6668863!16s%2Fg%2F11v3r8x6v3!19sChIJg_BoI6gp1i0Ro6t7ETjaKec?authuser=0&hl=id&rclk=1","Warteg Ahza Bahari","4,4","(22)","·","Rp 1–25.000","Restoran","","","","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrtw6lUItaMLM6XZRQV04EgxZw58Gk-9q2C8GWCnK6Yt1vwl1PjUUIpi3ZxZSmrWkm2DfeWQQNxSxGYNJpFjE8Npw7UH20JoPGZEDbmm6HoVLbTD3WnzckFsz3fC2SQW39sn5n=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Solusi lapar","warteg","ahza siap tempur""",""
"https://www.google.com/maps/place/warteg+orens+bahari/data=!4m7!3m6!1s0x2dd629bfc84c3cf9:0x60cd18a842ed5c00!8m2!3d-7.9519465!4d112.6396451!16s%2Fg%2F11shzftjxt!19sChIJ-TxMyL8p1i0RAFztQqgYzWA?authuser=0&hl=id&rclk=1","warteg orens bahari","2,5","(27)","·","Rp 1–25.000","Tegal","·","","·","Jl. Ciliwung No.3","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8RHKEppJvVMkpDzrFdCmtMy-8vS1LNyIJUpNp3x6bNiLg-JdIhiao_L86F5eY4W6wfPbyeqMSQo_6AacN4ODJPFBb6MtAk0N0AZemMBfQ3eLlLftimroB1bmnAEAc0m-E62I=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan enak banyak pilihan.""","","",""
"https://www.google.com/maps/place/WARTEG+ORENS+BAHARI/data=!4m7!3m6!1s0x2dd629ebe07f56a1:0xd0ed71436b4cddf6!8m2!3d-7.9369301!4d112.6379077!16s%2Fg%2F11kk6xcz0l!19sChIJoVZ_4Osp1i0R9t1Ma0Nx7dA?authuser=0&hl=id&rclk=1","WARTEG ORENS BAHARI","3,4","(5)","","","Restoran","·","","Jl. Simpang Borobudur No.66","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pk0TsA2PJS8Ucsmq_HUEOw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=87.78428&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Untuk makanan enak bgtt
Dan yang penting harganya merakyatt""","","",""
"https://www.google.com/maps/place/Warteg+citra+baru/data=!4m7!3m6!1s0x2e78818598465377:0xae7aa355c8f39645!8m2!3d-7.9232037!4d112.5814693!16s%2Fg%2F11q7fsk__n!19sChIJd1NGmIWBeC4RRZbzyFWjeq4?authuser=0&hl=id&rclk=1","Warteg citra baru","4,8","(12)","","","Tegal","·","","3HGJ+PH9, Jl. Raya Dermo","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIX5ves6dqVpQqC3R6LKhJWUyGq28ULyrtcJY2Swlz3piHp4By5lRvuh4ss5h9l-DpWuHhIgZoLVP7pAbuMJ6wuG_fJ0MG4seN3pg4DfgUqRnWM4V4sT9vnkiPEsNljY0sa51E3Q=w80-h106-k-no","","Makan di tempat","Bawa pulang","",""
"https://www.google.com/maps/place/Warteg+Yonada+bahari/data=!4m7!3m6!1s0x2dd629b070764367:0xfa0faf71b70eaba!8m2!3d-7.9769998!4d112.6643131!16s%2Fg%2F11l1y3n5v2!19sChIJZ0N2cLAp1i0RuupwG_f6oA8?authuser=0&hl=id&rclk=1","Warteg Yonada bahari","4,6","(31)","·","Rp 1–25.000","Indonesia","·","","Jl. Danau Bratan Raya No.19","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGx2zx052m_Fw3MFYjnP-QyztsUEFH4zg6d0JZHVt2eHGHTDDGYRlbEu5KbHqP9zq27RLtk_Rm8SHQ9RTt0U5YdJUP-NlB9L5F9hT7phOubkG1KyUL9VpbGeMmqKgibDpnVT4OT=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Warteg","langganan, lokasi sangat strategis di Sawojajar.""","· Buka pukul 09.00"
"https://www.google.com/maps/place/Warteg+Pak+Idub/data=!4m7!3m6!1s0x2dd629ece2141c69:0xabc38cde41ed6bef!8m2!3d-7.9500207!4d112.6381684!16s%2Fg%2F11f65bq4m4!19sChIJaRwU4uwp1i0R72vtQd6Mw6s?authuser=0&hl=id&rclk=1","Warteg Pak Idub","4,0","(1)","","","Tegal","·","","·","2JXQ+X7V, Jl. Kebon Jeruk","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXn-e5Eyz3wYNbEqzm1EyR6i-Ew1WDRD3t1MuQUnsyqC2Ah49eAaAL9cLlaqrJwUG5GufZmsVu9NPBr-QyqUp5LvCQIksH_bDm61xuqbywMt1eFojLCVZLk-JTidUshYRh_t4=w80-h142-k-no","","Makan di tempat","Bawa pulang","",""
"https://www.google.com/maps/place/Warteg+Nusantara+2/data=!4m7!3m6!1s0x2e788367066a53d9:0x6daf4aa0432c144a!8m2!3d-7.9257075!4d112.5895601!16s%2Fg%2F11lp87nc6n!19sChIJ2VNqBmeDeC4RShQsQ6BKr20?authuser=0&hl=id&rclk=1","Warteg Nusantara 2","","","","","Restoran","·","","Jl. Raya Dermo No.26","","Buka 24 jam","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2alqwpN1qtdcizZS7V8xkw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=7.501946&pitch=0&thumbfov=100","","Makan di tempat","Ambil di tepi jalan","Pesan antar",""
"https://www.google.com/maps/place/WARTEG+ORENS+BAHARI/data=!4m7!3m6!1s0x2e7881e2e8aa144f:0x4154c978507f858a!8m2!3d-7.9098076!4d112.6176233!16s%2Fg%2F11sthj54qf!19sChIJTxSq6OKBeC4RioV_UHjJVEE?authuser=0&hl=id&rclk=1","WARTEG ORENS BAHARI","4,5","(2)","","","Restoran","·","","Jl. Balai Desa Kepuharjo No.34","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHcYpVo6cNuzEpPU8SJlfwHAunhkjP8YlQFjZkfj0wX3RUJQYHOkWJYMwmFT3KnTmw8De_L3QQgJ7D6hysWFjr7kt9rjuC1cNjH7VaHNCVbsx7fvVTqeg31l2GcUpAA2KjjnIULn4_SV8h=w80-h106-k-no","","Makan di tempat","Bawa pulang","",""
"https://www.google.com/maps/place/WARTEG+BOROBUDUR/data=!4m7!3m6!1s0x2dd62905c341264d:0xc162f74e66b9d97!8m2!3d-7.940488!4d112.6386627!16s%2Fg%2F11xdzw1nst!19sChIJTSZBwwUp1i0Rl51r5nQvFgw?authuser=0&hl=id&rclk=1","WARTEG BOROBUDUR","3,8","(4)","·","Rp 1–25.000","Rumah Makan","·","","Jl. Borobudur No.5F","","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0LOTXRPZs2YMOLhbKZP47TEUvNaJmXhCUo_50Xr1YjlGedV7ftCDdEtL-qqC9vcqpK5XFEPmvKUliZmtcFn9G9WKru8vgcWyjBsSK3z4cfqABzRU5LMy9MKegeriI2NCbLXJ2LyP5ezqR=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enak banget worth it super murahh 🙏""","","","· 01.00 · Buka kembali pukul 06.00"
"https://www.google.com/maps/place/Warteg+Angkasa+Bahari+%232+Singosari/data=!4m7!3m6!1s0x2dd62bbbc6ffed6d:0xe9dc9ba130ce2651!8m2!3d-7.8963258!4d112.6649709!16s%2Fg%2F11twtvnfwz!19sChIJbe3_xrsr1i0RUSbOMKGb3Ok?authuser=0&hl=id&rclk=1","Warteg Angkasa Bahari #2 Singosari","4,3","(55)","·","Rp 1–25.000","Restoran","·","","·","4M37+FX4, Jalan Raya","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdG5O0nPkMw8dmDpO2dGPdbC0ZiuTYAcCZpypFhRmOAtsu8VeiLf8MVHz-exK8rqtDkshzqIOSotCD3rK_jH5r0Jx-c__NjsPY8y9Vh2paAS_ePdiPZAZ3elEcmv7nH06-9-Fj=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, porsinya cukup.""","","",""
"https://www.google.com/maps/place/WARTEG+ORENS+BAHARI/data=!4m7!3m6!1s0x2dd629000f2a2c0b:0x5ecfd5e7c21935df!8m2!3d-7.9651937!4d112.634604!16s%2Fg%2F11vzctj9vr!19sChIJCywqDwAp1i0R3zUZwufVz14?authuser=0&hl=id&rclk=1","WARTEG ORENS BAHARI","","","","","Tegal","·","","2JMM+WRH, Gg. II","","Buka 24 jam","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-SewLCX-dQggpwYLW7bg8w&cb_client=search.gws-prod.gps&w=80&h=92&yaw=93.66959&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","",""
"https://www.google.com/maps/place/Warteg+Orens+Bahari/data=!4m7!3m6!1s0x2dd6283532e47195:0x5b25aa81042d1519!8m2!3d-7.9610005!4d112.6416283!16s%2Fg%2F11vx5ttvpk!19sChIJlXHkMjUo1i0RGRUtBIGqJVs?authuser=0&hl=id&rclk=1","Warteg Orens Bahari","1,0","(1)","","","Restoran","·","","2JQR+HMR, Jl. Indragiri","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEGq1LwfkKCy3VsnVDWcs5fAbKNDLYcSAoMrwSzgAHZD_MnUgwX7_YLeE2huVmBvxp92Q4FwxA-8kiTa9lANYIsbMuD_hDhzlve1PWJCXkXGT65jgqXzGbREuDImtNHotuITF8=w80-h142-k-no","","Makan di tempat","Bawa pulang","",""
"https://www.google.com/maps/place/Warteg+paradise+bahari/data=!4m7!3m6!1s0x2dd629d4ae322565:0xf4fb1f284e18e43c!8m2!3d-7.9839838!4d112.6599488!16s%2Fg%2F11vl25ss8v!19sChIJZSUyrtQp1i0RPOQYTigf-_Q?authuser=0&hl=id&rclk=1","Warteg paradise bahari","5,0","(15)","·","Rp 1–25.000","Brunch","·","","2M85+CX4, Jl. Ki Ageng Gribig","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHg0b44Eybsw4P5lhDpHTL78sMLHNzBeSQ27r1KyW7jsoiUa-5ZzeeOEx0OFiAu9MyeK5QRmo6b0HPpC8hxJEmRkPSHRC410I2DahVsvwXzcaM2UGDAuGWRHzoD9h2LlKIo5vGHFQ=w167-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakannya enak bgt pelayanan juga ramah sekali""","","",""
"","","","","","","","","","","","","","","","","",""
