"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","W4Efsd 6","ah5Ghc 2"
"https://www.google.com/maps/place/CIKOP+GAJAYANA/data=!4m7!3m6!1s0x2e78830047c1c151:0x3007f0f90e9c6d24!8m2!3d-7.9467859!4d112.6090264!16s%2Fg%2F11xp86lfqg!19sChIJUcHBRwCDeC4RJG2cDvnwBzA?authuser=0&hl=id&rclk=1","CIKOP GAJAYANA","4,1","(151)","·","Rp 1–25.000","Kedai Kopi","·","","Jl. Gajayana No.5","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPvU1kj6QRkOBEwLe5OG19BQEtz4l1gBqwD0dKtk3eb0xGOj1x85mKwuWb8k-gjJYDfx7hz58rYwtMXM4_8h-_lgv4NAvMs4PHIhvcgtqk1PHsJ6Q2xBtL4E49g6G-FrdvU63Q-hxgGjk=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enakkk bangett, harga affordable, n suasananya santai.""","· Buka Min pukul 08.00",""
"https://www.google.com/maps/place/Trily+Malang/data=!4m7!3m6!1s0x2e788300795a8f65:0xa8f03ad17ab6bf28!8m2!3d-7.9551111!4d112.6084444!16s%2Fg%2F11n9s1f3dp!19sChIJZY9aeQCDeC4RKL-2etE68Kg?authuser=0&hl=id&rclk=1","Trily Malang","5,0","(2)","","","Toko bahan makanan","·","","Jl. Sigura - Gura VI No.62k","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfK0ktVEYHVqSLbza1Vt_WI5ATNu-gvsNQgyubtpLZik4g4_XOkVzJn0r-HT_fu7ja6DokaeQ8F8xXemQDIOHscXVBM18L35WtY12K3J7f8yQkZCaBMxACVNi9GXPT38JhY3enWeTQD4Q=w80-h120-k-no","","","· Buka Sen pukul 06.00",""
"https://www.google.com/maps/place/Toko+21+Pak+Mansur/data=!4m7!3m6!1s0x2e788271cbd9747b:0x92a010d22a50786a!8m2!3d-7.9496878!4d112.60921!16s%2Fg%2F11c5bj_4lp!19sChIJe3TZy3GCeC4RanhQKtIQoJI?authuser=0&hl=id&rclk=1","Toko 21 Pak Mansur","4,7","(3)","","","Toko Swalayan","·","","3J25+4MG, Jl. Kertosariro","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNqDjTXT4E5DCNJ1vsmiqnXSPCiWq4K1t5njGYu4gIlncfNP3W8086ez6IS_GsSTlRjzrzFCbg_OdPu4b-4JigeZovx4o5WKCgKbp80lq_BHhgpWTdHWwH1j84O72B8v0UM8RN=w163-h92-k-no","","","· Buka Min pukul 07.00",""
"https://www.google.com/maps/place/Catering+Nasi+Kotak+Tumpeng+by+Zanaya+%28+FREE+ONGKIR+%29+Catering+Harian+Mahasiswa+Malang/data=!4m7!3m6!1s0x2e788328cd76d28d:0x78f23da18af758e7!8m2!3d-7.9481823!4d112.6105437!16s%2Fg%2F11rnhqt26f!19sChIJjdJ2zSiDeC4R51j3iqE98ng?authuser=0&hl=id&rclk=1","Catering Nasi Kotak Tumpeng by Zanaya ( FREE ONGKIR ) Catering Harian Mahasiswa Malang","5,0","(147)","","","Katering","·","","no 117 c, Jl. Kertosentono","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwiITKhvprZNRdLH5cb-M5Agbq6wyHF2sQjM5PnZ1mNMDu50IXJkxRueuA5ASqkxewCz21Y-GMpj2vXSjrgYPXBq3_uuerSv0eMLgVNuyVNmeX3R6kpwbnRIUhQ-658dzkN7g=w88-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakannya enak, packingnya rapi bersih, harganya murah.""","· Buka Min pukul 06.00",""
"https://www.google.com/maps/place/Seblak+Calingcing+Watumujur/data=!4m7!3m6!1s0x2e788270ff0a0975:0xb8634e317f3c4db7!8m2!3d-7.9507814!4d112.610294!16s%2Fg%2F11f_p24dc8!19sChIJdQkK_3CCeC4Rt008fzFOY7g?authuser=0&hl=id&rclk=1","Seblak Calingcing Watumujur","4,3","(4)","","","Kedai Hidangan Penutup","·","","·","Jl. Kerto Leksono No.39","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqjqKvPc9gD4BB60TviIQ-dzxzstPur_vBVMU_ViL3bE9PPdpUe35ci2Io3G9zRkmUAaaDZ62uJKQ2xuPLDvly82aPzmNUiQaYciEwjSLqkMGNeCyqw-8JZdA_T7GdmV7Uw_x-FQ=w80-h106-k-no","","Pesan antar","· Buka Min pukul 12.30",""
"https://www.google.com/maps/place/NIYAH+CAKES+AND+CATERING/data=!4m7!3m6!1s0x2e788342dada0233:0xcace251b1e3e8366!8m2!3d-7.9471235!4d112.6102418!16s%2Fg%2F11gsm4qnyv!19sChIJMwLa2kKDeC4RZoM-Hhslzso?authuser=0&hl=id&rclk=1","NIYAH CAKES AND CATERING","4,3","(4)","","","Toko Kue","·","","Jl. Kerto Asri No.54","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAir4fyk-pczpZNkNbXK_MmP932pL68J6tu0XPaoaysmDec0zOW_QpghmAynJ0PmySLqd8Um8C2A9Utm3FSPNNFxI5SInMVuoGadva9Ah37Ddk1voJ3l-8961-p1vLzQ9vqD8TuQ=w92-h92-k-no","","Ambil di toko","· Buka Min pukul 07.00","Pesan antar"
"https://www.google.com/maps/place/Warung+Mbak+Nur/data=!4m7!3m6!1s0x2e788273bc6d423f:0xd4513c752aa595fd!8m2!3d-7.9456827!4d112.6124215!16s%2Fg%2F11g6q34grh!19sChIJP0JtvHOCeC4R_ZWlKnU8UdQ?authuser=0&hl=id&rclk=1","Warung Mbak Nur","4,2","(485)","·","$","Jawa","·","","·","Jl. MT. Haryono No.9","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcZFnrTigbed7lmA8_M0K-2umwV9qXvuKSOvjj8_evoT2Ga-UVGwSZ9cozi6rkJL7Ya8g3UV1SasRv8tJoko3p89Z2a1hNIi5Bht2H06FmtyH8745yq0xI3UuHqPfVfOIFsb0=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempat luas dan nyaman""","",""
"https://www.google.com/maps/place/Kantong+Kering/data=!4m7!3m6!1s0x2dd627dfe84a121b:0x1750cc46f52225aa!8m2!3d-7.9469659!4d112.6132537!16s%2Fg%2F1hm39f_qk!19sChIJGxJK6N8n1i0RqiUi9UbMUBc?authuser=0&hl=id&rclk=1","Kantong Kering","4,5","(148)","","","Restoran","·","","·","Jalan Mayjend M.T. Haryono No.1, Dinoyo","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_0UO0QyyGux3qIoc-Q_IF4vIdvKb2lTPDwFdhBKwa4cM4lZ6ElzUjt8-5PZ6MAd12m0fcl0YXdq98BHYNdkDPIUirdwMdx1xz2vxIaBu-NnmooO-VMWzeb4d57lpKQgXQh30=w92-h92-k-no","","","",""
"https://www.google.com/maps/place/Cahya/data=!4m7!3m6!1s0x2e788271a1c4ad17:0x9e7fe465313b2fbd!8m2!3d-7.9487556!4d112.6105997!16s%2Fg%2F11b6cl093q!19sChIJF63EoXGCeC4RvS87MWXkf54?authuser=0&hl=id&rclk=1","Cahya","4,4","(15)","","","Toko Swalayan","·","","·","Jl. Kertosentono No.93","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECmHlf_hgQmBoY7MYJRtqlPJ46jJSmh0slwKlg7PvlSKFn_9mJ-tC4fBpd4VMD5prlF1aZpOFfnbw_MpvZ51IY6_gl-zpii7OkR6jYxFqGXRXwPQUF5Jvuv6N30uO5iLzLZlVMYQ=w80-h106-k-no","","","· Buka Min pukul 06.00",""
"https://www.google.com/maps/place/Lekker+Mia+Mia+UIN+Malang/data=!4m7!3m6!1s0x2e78831f475911d5:0xc7070eafcad73a61!8m2!3d-7.9513287!4d112.6086371!16s%2Fg%2F11tg6s4v15!19sChIJ1RFZRx-DeC4RYTrXyq8OB8c?authuser=0&hl=id&rclk=1","Lekker Mia Mia UIN Malang","3,0","(2)","","","Broker Makanan","·","","2JX5+FF6, Jl. Gajayana","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJUeP8FXiPCA8XMBbHaxSPxAb2Reu3jLo_r6BRGcXpVTruSZVV_OkJ2e1nyM4hta9y_voK7V-GgrUu9i7yILa8GEVQmpRG7ipXAIRZ_FZRhVUd3YuRJEq32c7e5-bgpEZLQNYO=w80-h142-k-no","","","",""
"https://www.google.com/maps/place/Kopi+Semesta+1/data=!4m7!3m6!1s0x2e78830073f80419:0xf725471582029a00!8m2!3d-7.9558865!4d112.6150198!16s%2Fg%2F11wvd8cnr7!19sChIJGQT4cwCDeC4RAJoCghVHJfc?authuser=0&hl=id&rclk=1","Kopi Semesta 1","4,2","(5)","","","Kedai Kopi","·","","2JV7+MW2, Jl. Veteran","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGzBVuIJA4UP943VfWJYrrnqcHxunf6EUpRLwttMRI8QD1qYj9HOmAb-IsIfHzCZKZbjxm2u5An1nQWR7TqQD_qmqfu7uwXA5_YTHXXsjAE_9yR619ZSCUcBimTzeDshs_nF0Jn=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pertahankan ya!""","· Buka Min pukul 11.00",""
"https://www.google.com/maps/place/Indomaret+Point+M.T.+Haryono/data=!4m7!3m6!1s0x2e78827157c050fd:0x60eb544a98991378!8m2!3d-7.9464064!4d112.6125415!16s%2Fg%2F11b6dp0q61!19sChIJ_VDAV3GCeC4ReBOZmEpU62A?authuser=0&hl=id&rclk=1","Indomaret Point M.T. Haryono","3,6","(136)","","","Minimarket","·","","·","Jalan Mayjend Jl. MT. Haryono","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNNMMVUbIA7YBaqbXVFnNXbfBiPQiR1Hcy-WxpoovJmULDF8HDS7tkIjQufqzXQAk9yr32eGFw0q-ef33Iqe4EwOAfBOl5a_XETnBHbMRAwP2K_C76HU87aLw4qNGMZZ7nzwyTZzVuyHOe=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Soemay nya juga enak.""","",""
"https://www.google.com/maps/place/LUMOS/data=!4m7!3m6!1s0x2e7883f7ac7a2a9f:0x6428329d1c9a116a!8m2!3d-7.9456596!4d112.6095217!16s%2Fg%2F11gy24r66j!19sChIJnyp6rPeDeC4RahGaHJ0yKGQ?authuser=0&hl=id&rclk=1","LUMOS","4,8","(72)","·","$","Kafe","·","","Jl. Gajayana No.572E","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4NpnQbm3-yyrM_s10ipLGRlQUh-tkfWEunFrHgCU-VvxifDDBoFLBAThyHuVUqSaP-kdyRPSN8lvZrUWkX7UmqPxMIms4pFX0tMPrheSQNA8v1_ejYFPavbGW24gSjGg72rZ5=w122-h92-k-no","","Makan di tempat","· Buka Min pukul 12.00","Bawa pulang"
"https://www.google.com/maps/place/Toko+Sakinah/data=!4m7!3m6!1s0x2e78827adbd8cb89:0x3ccf00766fd4c58d!8m2!3d-7.9548289!4d112.6087428!16s%2Fg%2F11f0289s68!19sChIJicvY23qCeC4RjcXUb3YAzzw?authuser=0&hl=id&rclk=1","Toko Sakinah","4,2","(19)","","","Toko Kelontong Asia","·","","·","Jl. Sumbersari Gg. 4 No.56b","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHgNe9me-c1pjMnV2CpSx2vgz9cD4RbGhrD6yCo_f-JfQfqcyGw4DycDhXmAGOK3uxXr2cgqZq6--ibrvZ-du8PZLauWkqJtvzn4znyeuXG-6lZr2MhDcdih-em14T7F4kXhl0BGQ=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""baguslah kosku""","· Buka Min pukul 06.30",""
"https://www.google.com/maps/place/Toko+sang+jaya/data=!4m7!3m6!1s0x2e7882705b12c94b:0x3e1b1edb818f1262!8m2!3d-7.9508146!4d112.6102949!16s%2Fg%2F11f29gvrlg!19sChIJS8kSW3CCeC4RYhKPgdseGz4?authuser=0&hl=id&rclk=1","Toko sang jaya","4,6","(5)","","","Toko Kelontong Asia","·","","Jl. Kerto Leksono No.47","","Tutup","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z5-iKVgmQeObgkp6XykA2w&cb_client=search.gws-prod.gps&w=80&h=92&yaw=305.7818&pitch=0&thumbfov=100","","","· Buka Min pukul 09.00",""
"https://www.google.com/maps/place/Toko+Nabila/data=!4m7!3m6!1s0x2e78827a8da6c81d:0xb8c6a833e7d6cc97!8m2!3d-7.953602!4d112.6102999!16s%2Fg%2F11r_vnsbsp!19sChIJHcimjXqCeC4Rl8zW5zOoxrg?authuser=0&hl=id&rclk=1","Toko Nabila","5,0","(2)","","","Toko bahan makanan","·","","2JW6+H43, Jl. Raya Sumbersari","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EqgpRxSfhKg5_V4z1PFm4g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=219.0802&pitch=0&thumbfov=100","","","",""
"https://www.google.com/maps/place/Lekker+Mia+Mia+UIN+Malang/data=!4m7!3m6!1s0x2e78831f475911d5:0xc7070eafcad73a61!8m2!3d-7.9513287!4d112.6086371!16s%2Fg%2F11tg6s4v15!19sChIJ1RFZRx-DeC4RYTrXyq8OB8c?authuser=0&hl=id&rclk=1","Lekker Mia Mia UIN Malang","3,0","(2)","","","Broker Makanan","·","","2JX5+FF6, Jl. Gajayana","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJUeP8FXiPCA8XMBbHaxSPxAb2Reu3jLo_r6BRGcXpVTruSZVV_OkJ2e1nyM4hta9y_voK7V-GgrUu9i7yILa8GEVQmpRG7ipXAIRZ_FZRhVUd3YuRJEq32c7e5-bgpEZLQNYO=w80-h142-k-no","","","",""
"https://www.google.com/maps/place/Kebab+Kings+Booth/data=!4m7!3m6!1s0x2e78839ca51cd2a9:0x34f65ad4bc2e1aa9!8m2!3d-7.9464019!4d112.6123808!16s%2Fg%2F11f7r085km!19sChIJqdIcpZyDeC4RqRouvNRa9jQ?authuser=0&hl=id&rclk=1","Kebab Kings Booth","4,2","(14)","","","Kebab","·","","Jl. MT. Haryono No.40","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGIOTD7anEUQwE79tJxTIau6AsAm_gTmYiX_5ia-dALSK5qM_cYWxUfxwtWxUUN3w1gBGr4SdfGXmpWYpDXzutMY7KRdgY3rvxS5hKdOR9UXqLJ8yFMZ94OxFHkdcIg_dWqgNHt7w=w80-h142-k-no","","Makan di tempat","· Buka Min pukul 16.00","Bawa pulang"
"https://www.google.com/maps/place/Madinah+Toko+Bahan+kue/data=!4m7!3m6!1s0x2e7883adb14e7a29:0x2461ae045035a327!8m2!3d-7.9458145!4d112.6091801!16s%2Fg%2F11kmxkcrjm!19sChIJKXpOsa2DeC4RJ6M1UASuYSQ?authuser=0&hl=id&rclk=1","Madinah Toko Bahan kue","4,6","(289)","","","Toko Swalayan","·","","·","Jl. Gajayana No.577","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF7UEJZoO3dutSnzwuSitUOfMDygYwGV8KQyc5vNuZdQf1Ijp_xDGPsrsTk-eFNlX9Pm6f5g7wCgBIugWF6_t-yEUWSmKZRXHWoqXKqmlewy6sjlE6ueR8NxP7rp9Pnk6FizJaPOA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""murah..
ekonomis..""","· Buka Min pukul 07.00",""
"https://www.google.com/maps/place/Apartemen+Soekarno+Hatta+Malang/data=!4m7!3m6!1s0x2e78827654ec7f77:0xe8f814f12a9ae51d!8m2!3d-7.9493792!4d112.6166613!16s%2Fg%2F1pzwmp6kr!19sChIJd3_sVHaCeC4RHeWaKvEU-Og?authuser=0&hl=id&rclk=1","Apartemen Soekarno Hatta Malang","2,9","(541)","","","Gedung Apartemen","·","","·","Jl. Soekarno Hatta No.2","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHv7gc4TEXcQnNbhN_vxd2BY7QgA1f5DxPFucUMnKOiy3JPKrE77Apt7OMUqjFibAM_XtpZDUun1ZZY-ELJtOBy4rwuaOS8fcEjJLCQQSAntypOZVg4_vdPdw2y8Vteo-Na0cyt=w80-h100-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Best harganya segitu terus ya☺️""","",""
"https://www.google.com/maps/place/Angkringan+Anglo%2B/data=!4m7!3m6!1s0x2dd628211bc3e3d7:0x7e8f9192376a9ba3!8m2!3d-7.9571439!4d112.6157339!16s%2Fg%2F11f54mp72h!19sChIJ1-PDGyEo1i0Ro5tqN5KRj34?authuser=0&hl=id&rclk=1","Angkringan Anglo+","5,0","(7)","","","Restoran","·","","Jl. Veteran No.5D","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBiTEnBgvG3DNQVnDl_kNdeT_oqBHOeHgik8HHk_2id3jzNbZm59obVHsJI-c7Jrc3w6-c69_vNvRUI7ZWrejnB85rf9ffzkK5XApg_b0BpNGTxe1QB0TKYTKnUq5Shy-J9jF9=w122-h92-k-no","","Makan di tempat","· Buka Sen pukul 10.00","Bawa pulang"
"https://www.google.com/maps/place/Luluk+Frozen/data=!4m7!3m6!1s0x2e788273bd684e05:0x80a2b24dff85aa6e!8m2!3d-7.945473!4d112.612359!16s%2Fg%2F11hd6n1_j6!19sChIJBU5ovXOCeC4RbqqF_02yooA?authuser=0&hl=id&rclk=1","Luluk Frozen","2,3","(3)","","","Toko makanan beku","·","","Pasar Dinoyo Lantai Dasar Blok B-1 No. 9-12, Jl. MT. Haryono","","Tutup","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tzt57xDVQKBZXXxcS7jf2Q&cb_client=search.gws-prod.gps&w=80&h=92&yaw=33.181545&pitch=0&thumbfov=100","","","· Buka Min pukul 04.00",""
"https://www.google.com/maps/place/Toko+Sembako+RIZKIYAH/data=!4m7!3m6!1s0x2e7882721a0c0da7:0x88578046601588cd!8m2!3d-7.9468729!4d112.6089884!16s%2Fg%2F11y411src1!19sChIJpw0MGnKCeC4RzYgVYEaAV4g?authuser=0&hl=id&rclk=1","Toko Sembako RIZKIYAH","5,0","(1)","","","Toko bahan makanan","·","","Jl. Gajayana No.8","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMaBsm9CKx62wWBsTkUljW8lLd5hAd2iFftsaUz1nbXZlPLCEEJAQxQsDp3cL4TxM9PxJYgpCC5fF-k6KYRwIIMk774N44_JJS6fYY9LPRjCa-3H1PkWNnHRGXSN6sy-wMmgcVVHrYMHc=w80-h142-k-no","","","",""
"https://www.google.com/maps/place/SRC+Pradana/data=!4m7!3m6!1s0x2e7883d396ef3747:0x1e955df0f48b5e98!8m2!3d-7.9507835!4d112.6103421!16s%2Fg%2F11h2ljhp21!19sChIJRzfvltODeC4RmF6L9PBdlR4?authuser=0&hl=id&rclk=1","SRC Pradana","4,3","(4)","","","Toko bahan makanan","·","","Jl. Kerto Leksono No.48","","Tutup","https://lh3.googleusercontent.com/gps-proxy/ALd4DhEuzP85p-M7ExUYIawD0NkY5q0_PpjeSgTB_I2VUpynqmSOUjUhtDCTnqXrcYwMc7YvXT6E3JfMwMryZt5yghfmtQWken9ypPfBCCR969oHM6kfnv6FwMHWrNz5x_xqmH607bTz-WLXcNXufS7k1JRfAabJqdDJbKi9Xoe0Ik9bctZUrLKQ3-nNfJHOdY2sf_QqBxg=w122-h92-k-no","","","· Buka Min pukul 07.00",""
"https://www.google.com/maps/place/BPoint/data=!4m7!3m6!1s0x2e7883004b7b4197:0xb3d0d886f35e965!8m2!3d-7.9464349!4d112.6130098!16s%2Fg%2F11x2709nyt!19sChIJl0F7SwCDeC4RZek1b4gNPQs?authuser=0&hl=id&rclk=1","BPoint","5,0","(1)","","","Toko Swalayan","·","","Ruko Istana Dinoyo, Kav. D1","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8T4hcY7UXOIjkimq0gIDzzatzG2bG5K_sr6b2Iajz63YbCNuNDPBvPLAcD9LUZPdIytURqmLBsXmvFnPT6m5eF1UJonQIAiYY__yEnKnTsLoAr4cM3sE9UGY_VIktjcEF-8eMkQV08iXP=w80-h106-k-no","","","· Tutup pukul 03.00",""
"https://www.google.com/maps/place/Rest+Area+Ojol/data=!4m7!3m6!1s0x2e78830040df5e77:0x6ad45c536b5c1eae!8m2!3d-7.950285!4d112.6088001!16s%2Fg%2F11xfgl5clk!19sChIJd17fQACDeC4Rrh5ca1Nc1Go?authuser=0&hl=id&rclk=1","Rest Area Ojol","","","","","Toko bahan makanan","·","","Jl. Gajayana No.31B","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-wUfzUYLvsNlr01n0PfyZ-owPVNi1tVGxFqeydZKvUwSCxBGDE7ZCtwGVYqnSeTGe-OQaRI_dHMd0umIDpVFqHUAKrWwRR4FdaSIAMolLSJRkZnY0g5WKvGpxIE7VhHMbU0LYwGz1rAGw=w80-h105-k-no","","","",""
"https://www.google.com/maps/place/Aneka+Mesin+Makanan+Dinoyo/data=!4m7!3m6!1s0x2e7883912e99cec7:0xca30d244f167f0ee!8m2!3d-7.946233!4d112.6126776!16s%2Fg%2F11fs7tp_rl!19sChIJx86ZLpGDeC4R7vBn8UTSMMo?authuser=0&hl=id&rclk=1","Aneka Mesin Makanan Dinoyo","","","","","Pemasok mesin makanan","·","","Jl. MT. Haryono No.5/265","","Tutup","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xYIF-0_5KKnCOHKU-VswGQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=33.652374&pitch=0&thumbfov=100","","","· Buka Sen pukul 09.00",""
"https://www.google.com/maps/place/AdinataHP+Cell+-+Malang/data=!4m7!3m6!1s0x2e788272399a10bd:0x5e98171c7fc84ee9!8m2!3d-7.9464273!4d112.6100561!16s%2Fg%2F11bwn3lrv3!19sChIJvRCaOXKCeC4R6U7IfxwXmF4?authuser=0&hl=id&rclk=1","AdinataHP Cell - Malang","3,8","(4)","","","Toko bahan makanan","·","","Jl.Kertorahayu 2/41 (Utara Balai RW) RT-09 RW-01, Kec Lowokwaru","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzcmomU8obNb97bRunY-j-bgDCgCaRyf2rWUqjMjPJUUyQGK1oW8Xr2UWC9TrU4NltGq4Kmr7d3Vn-l_Ph8xktlA9FFmX19ZyEBKWZymGqVru02wv01MGjsPVzYT9gVN229iGr=w152-h92-k-no","","","· Buka Min pukul 06.00",""
"https://www.google.com/maps/place/TOKO+ERIKHO/data=!4m7!3m6!1s0x2e7882721681ae47:0x266560cb3a85f32d!8m2!3d-7.9465913!4d112.6094124!16s%2Fg%2F11c5_0k4tw!19sChIJR66BFnKCeC4RLfOFOstgZSY?authuser=0&hl=id&rclk=1","TOKO ERIKHO","4,0","(2)","","","Minimarket","·","","Jl. Kerto Asri No.3","","Tutup","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pEoIjJt54QEw8eYSAMKOGw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=313.3701&pitch=0&thumbfov=100","","","· Buka Min pukul 06.00",""
"https://www.google.com/maps/place/TOKO+FORTUNA/data=!4m7!3m6!1s0x2e78827beb6a6563:0xce5ac4bd85cd49e2!8m2!3d-7.9564662!4d112.61249!16s%2Fg%2F11sv2jxh1t!19sChIJY2Vq63uCeC4R4knNhb3EWs4?authuser=0&hl=id&rclk=1","TOKO FORTUNA","1,0","(1)","","","Toko bahan makanan","·","","Jl. Raya Sumbersari No.305","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n0iQYDfl1T4E8E3G9qcqoA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=180.00142&pitch=0&thumbfov=100","","","",""
"","","","","","","","","","","","","","","","",""
