"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1","M4A5Cf"
"","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","",""
"https://www.google.com/maps/place/Cissipizza+Streetbites+Malang/data=!4m7!3m6!1s0x2e788334682fae1f:0x63575414effa9557!8m2!3d-7.950681!4d112.608994!16s%2Fg%2F11wwpvr2dq!19sChIJH64vaDSDeC4RV5X67xRUV2M?authuser=0&hl=id&rclk=1","Cissipizza Streetbites Malang","4,6","(180)","·","Rp 25–50 rb","Toko Makanan","·","Jl. Gajayana No.107","Tutup","· Buka pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwFRSQCjc3eZgToYGwRyxw3pG9Xb1FX823pgpUQo437pptLmVq3zA0jf8WWqJjlYGrQGjvyKN_zaPBDYcAG3I9x85GnfN6XS8LahEJpiU3tmoV5aXewK8LZX57-1URsxmOc29x3U9OGuTD=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","pizza","nya enak bangettttt, rotinya lembut dan toppingnya banyakkk""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3d3B2cjJkcRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=pi_2abLtEPm8juMPtorosQ4&ei=pi_2abLtEPm8juMPtorosQ4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Morebite+Pizza+-+Sumbersari/data=!4m7!3m6!1s0x2e7883585a1949e5:0xfcfd286c34e77e16!8m2!3d-7.9544333!4d112.6105696!16s%2Fg%2F11yx0p2lbs!19sChIJ5UkZWliDeC4RFn7nNGwo_fw?authuser=0&hl=id&rclk=1","Morebite Pizza - Sumbersari","5,0","(6)","","","Stan Pizza","·","Jl sumbersari III, sebelah gapura Gg. III No.244","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpcRY4j_yGBWAFCjc3c2vPrp6bOvc-91aLTWt7TIGZ2sXdkbyTAMypm_l2aB-LcpkMnOHwpVn7gJXPMjpTbDTjRsRHBMvV399a4Cd4NFTj9-dwDR1Nyt2O8yErozNtxvsNk5W05g1aNh9f=w80-h141-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""pelayanannya ramah banget, pizzanya super chewy, gurih top🫰🏻🫰🏻🫰🏻""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5eDBwMmxicxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=pi_2abLtEPm8juMPtorosQ4&ei=pi_2abLtEPm8juMPtorosQ4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/LIAM+REGAN+PIZZA/data=!4m7!3m6!1s0x2e7883000bb71075:0x343b9647a5e3b951!8m2!3d-7.944427!4d112.6180789!16s%2Fg%2F11x6q5z65g!19sChIJdRC3CwCDeC4RUbnjpUeWOzQ?authuser=0&hl=id&rclk=1","LIAM REGAN PIZZA","5,0","(4)","·","Rp 25–50 rb","Restoran","·","Jl. Kesumba No.15","Tutup","· Buka pukul 15.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEqwAinWVuyh5B9xUfV_08AXFZPZsBV2IoOBVYJz5lnkpAMKrtBDdTCKgicZ57Tcd5i616PChDXu8rbgx2HW4SGROi_XK4v7PQk5Q3lULjq2fIcmu42O2Tvr0Avb1-n4jRw7qdBdB4IP-pm=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""paling suka di bagian Crust pizzanya yg renyahh!""","","","","","",""
"https://www.google.com/maps/place/Pizza+toengkoe/data=!4m7!3m6!1s0x2e78830051c332a1:0x7087990739c599e7!8m2!3d-7.9397413!4d112.6035988!16s%2Fg%2F11yqk_mjx7!19sChIJoTLDUQCDeC4R55nFOQeZh3A?authuser=0&hl=id&rclk=1","Pizza toengkoe","4,8","(12)","·","Rp 25–50 rb","Toko Roti","·","Jl. Mertojoyo Bar.","Tutup","· Buka pukul 13.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHmnEWlJFe_P2gJZjz5dosVvsvlsdMV5eNRiFUu6C630JH1cKgeKFLv3vL6G1WYmI9PDZn7WdLth9HfSLdAVe0Tdcm7JEq_6FX4rH0mTx1Rni32be4WGrlNds6dbqCFHcWk-9qwPEubtMwr=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pizza","yang anak2 approve dari rasa dan tekstur.""","","","",""
"https://www.google.com/maps/place/JILATOICE/data=!4m7!3m6!1s0x2e7883c6f4a0c06f:0xef34a9b97558a56b!8m2!3d-7.9484806!4d112.609644!16s%2Fg%2F11kbwgzsxg!19sChIJb8Cg9MaDeC4Ra6VYdbmpNO8?authuser=0&hl=id&rclk=1","JILATOICE","4,7","(22)","·","Rp 1–25.000","Kafe","·","·","Tutup","· Buka pukul 11.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHp7Qx_kf9z_BoScIf1j_ymvL2F0cHtUjICiqOlI8UAvDELv5dOx_hDkIOkcZeTymNeBbaNAft2qwhBrUA9QNZTeTjBLAcyK8hjP5HDqLvjej_ZP_C4cl286vFRgUkO4CKy1EKcp11AcAzI=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga ga terlalu mahal..pizzza nya enak loo 👍🏻""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFrYndnenN4ZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=pi_2abLtEPm8juMPtorosQ4&ei=pi_2abLtEPm8juMPtorosQ4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/De%27+Melted+Pizza/data=!4m7!3m6!1s0x2e78827c87057095:0xad1ea4c1d2c2f4b5!8m2!3d-7.9579618!4d112.6110188!16s%2Fg%2F11c2nhn3v2!19sChIJlXAFh3yCeC4RtfTC0sGkHq0?authuser=0&hl=id&rclk=1","De' Melted Pizza","4,4","(14)","","","Pizza","·","Jl. Sigura - Gura No.9","Tutup","· Buka pukul 14.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQ3qasdQH2MoasOu8Nv6Er1_zcNoVnSweR97m5sCiLG8HwqlOkL4BaDKuCocPAmnm1pfBMdypgI9Auvh4ZfRKF6tK2FgUhOpAsY474vF5NxpmREEj5G1LoKiRhJcXcRgi9UpusGw=w80-h142-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","","","·"
"https://www.google.com/maps/place/Snack%27s+%26+Bakery%27s+FPTC/data=!4m7!3m6!1s0x2e788279ea04b53b:0x1ac2c2c0d91385e6!8m2!3d-7.9529146!4d112.6154151!16s%2Fg%2F11b6dcx1kb!19sChIJO7UE6nmCeC4R5oUT2cDCwho?authuser=0&hl=id&rclk=1","Snack's & Bakery's FPTC","4,6","(14)","·","Rp 1–25.000","Toko Roti","·","Jl. Veteran","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFqPT36b30DuFcY5EF49IHgEtON_acO3n4gxhuuFFvYwfXFm_jF15ZXnGbPJDKPPzDr8k-dEkifvoCDxzYG13_m0EqgiPXZK4__heUiiam1qpk1Pf6o8_Ua5SV9wyAK-BMra4tlQw=w122-h92-k-no","https://www.gstatic.com/local/justifications/menu_highlight_24pd_G650.png","Menu yang ditandai:","pizza","","","","",""
"https://www.google.com/maps/place/Luigi+Pizza/data=!4m7!3m6!1s0x2dd629d9173c38a3:0x4037c174b347014c!8m2!3d-7.9564687!4d112.626872!16s%2Fg%2F11x_6rmqd5!19sChIJozg8F9kp1i0RTAFHs3TBN0A?authuser=0&hl=id&rclk=1","Luigi Pizza","5,0","(18)","·","Rp 25–50 rb","Restoran","·","Jl. Ardeli No.14B","Tutup","· Buka pukul 13.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpaKuUibicHb0MyMMjLCSNUzvg-j3TMylzlCs1lKe3OLb3NQvHrTpIEB51cc9SVKqUJ5ibs4tdfl-M6FiY6rDAY6ErTbMO_CzpDJ-ufE1zaKF8S_QBeDLjw32d9a3Qx4J4LQfVlASDFUA6=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pizza","dengan topping melimpah dan kaya rasaaa slurrrppp enakk polll 😭😭""","","","",""
"https://www.google.com/maps/place/Pizza+Nagih+Malang/data=!4m7!3m6!1s0x2e7882721b4e2347:0xccbd2fb17904c86b!8m2!3d-7.9421223!4d112.6066539!16s%2Fg%2F11f62zk7kh!19sChIJRyNOG3KCeC4Ra8gEebEvvcw?authuser=0&hl=id&rclk=1","Pizza Nagih Malang","4,8","(11)","","","Pizza","·","Jl. Joyo Raharjo 1A No.217 F1","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdAM4vfp_TG0cLeKmMxxQMNDBtZA7dlquGfYDRzeF7CHBn7yjqDb7yuXA9aZDnOCCVMBY9aob8stYr-25tPXM3KJzz4jQGeL_y1XLGahLT5YOLVE5Kg-pLaBTiNM1WaBbJU2cWRA=w194-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Murah dan Enak gak kalah sama yg disana...""","","","","","",""
"https://www.google.com/maps/place/Happy+Pizza/data=!4m7!3m6!1s0x2e7883487af91aa5:0x2b5d1ab3d7ece61a!8m2!3d-7.9430733!4d112.6151559!16s%2Fg%2F11j1svc_c0!19sChIJpRr5ekiDeC4RGubs17MaXSs?authuser=0&hl=id&rclk=1","Happy Pizza","5,0","(2)","","","Pizza","·","3J48+Q3C","Tutup","· Buka pukul 08.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OTMZnXuxBLjC9As3w8jb8g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=181.075&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","Pesan antar","","","","·"
"https://www.google.com/maps/place/Pizza+Hut+Restoran/data=!4m7!3m6!1s0x2e788275789206b1:0x6fc2b8684272598!8m2!3d-7.9443113!4d112.6193422!16s%2Fg%2F11b6b422gl!19sChIJsQaSeHWCeC4RmCUnhIYr_AY?authuser=0&hl=id&rclk=1","Pizza Hut Restoran","4,6","(5.508)","·","$$","Pizza","·","·","Tutup","· Buka pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFAMFgy2iidZoWO8gaHQ2BzeLYShgLlhLNLqqRYxP36xsSc3GNdfhJATw9tRdSBSIZfxG2EjFDU0Q7xFVlNqBEZ4PJC7jO3S7l2mTA1qP_9EosiyIQ1dUGfe0qGG8ZBElZMrf0=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat nya bersih sama adem","pizza","nya juga enak banget terutama Tuna nya""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmI0MjJnbBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=pi_2abLtEPm8juMPtorosQ4&ei=pi_2abLtEPm8juMPtorosQ4&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Charl%27s/data=!4m7!3m6!1s0x2e7883aa1d0065fb:0x28db767aa244890b!8m2!3d-7.9573836!4d112.6189845!16s%2Fg%2F11h1l0ngvd!19sChIJ-2UAHaqDeC4RC4lEonp22yg?authuser=0&hl=id&rclk=1","Charl's","4,2","(14)","","","Restoran","·","Malang Town Square Blok, Jl. Veteran No.02","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFabMQNz18HsyUkFEDhWCyeiJx-TUfv1fNGXP2lEWma5mJFQwFuCkADj7-9G0re-ZYvH5FjscPLYTmfWM_hMyJ4GKj8Du2hpvZgWPGG02z_ZsSapnclu4uQG7vxk-f5a1pvrGdVeg=w80-h142-k-no","","Makan di tempat","Bawa pulang","","","","","·"
"https://www.google.com/maps/place/UB+Coffee+-+Coffee+%26+Eatery/data=!4m7!3m6!1s0x2e78827150fc0507:0x93d16be7c34fdb40!8m2!3d-7.9477396!4d112.6132613!16s%2Fg%2F11hcw3t1zh!19sChIJBwX8UHGCeC4RQNtPw-dr0ZM?authuser=0&hl=id&rclk=1","UB Coffee - Coffee & Eatery","4,6","(1.662)","·","Rp 25–50 rb","Restoran","·","·","Tutup","· Buka pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHWxrRS1dESHIQfOmrXOBrcjxChygXdDrdaO9-D5MEX8A3alxW2ydBDbpgHpKAbyvDMi9-4kPmKSFo0P-qFS2Ln_uYx_bQs8u_867NRKHMdaN00zR4_Z0lpgB4HwGfEfLjHHvKK=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Favorite saya adalah Caesar Salad.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoY3czdDF6aBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=pi_2abLtEPm8juMPtorosQ4&ei=pi_2abLtEPm8juMPtorosQ4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/McDonald%27s+MT+Haryono+Malang/data=!4m7!3m6!1s0x2e78834cc396c2d3:0x9f93d96f1f5f53b2!8m2!3d-7.9468541!4d112.6127958!16s%2Fg%2F11g1lw1vfg!19sChIJ08KWw0yDeC4RslNfH2_Zk58?authuser=0&hl=id&rclk=1","McDonald's MT Haryono Malang","4,5","(6.483)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHWCgPtj0yDHFqAVDF-2eRv7JgSLbrcftReIBy1KUgdWVfCttDPkuZbPGMxO1G5RcvUe9LY2R63Z1Gm31hhwusz3JrMiNnYzCa16_dE9GxFuQI2FNTSSH7pQVB6wyYZkI8J72Menw=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Secara keseluruhan 3.5/5""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnMWx3MXZmZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=pi_2abLtEPm8juMPtorosQ4&ei=pi_2abLtEPm8juMPtorosQ4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Hungry+Pizza+Express/data=!4m7!3m6!1s0x2e7883abbe2bfa4d:0xc5e4b65f78ee4038!8m2!3d-7.9568467!4d112.6191518!16s%2Fg%2F11t7h_p0yj!19sChIJTforvquDeC4ROEDueF-25MU?authuser=0&hl=id&rclk=1","Hungry Pizza Express","3,3","(94)","·","Rp 25–50 rb","Stan Pizza","·","Matos Food Court UG 12-13, Jl. Veteran No.2","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1QVXsNBwLEVcs-4Nurs24q-m7LN6lNwOGLJW-1SoTzkvRsnL-YiBge5nkaDjKuRd6apfIKJVLyv3gZ0DXWir8aC-T7JWLJ_VvlJZNy2z0scobjIy4FWVHY80kTwwGJulsHA4HgQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pizza","nya juga enak rek gas cobain""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0N2hfcDB5ahgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=pi_2abLtEPm8juMPtorosQ4&ei=pi_2abLtEPm8juMPtorosQ4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Domino%27s+Pizza+Dinoyo/data=!4m7!3m6!1s0x2e7883c8e577ffad:0x4c32bf6adb95909c!8m2!3d-7.9446089!4d112.6114187!16s%2Fg%2F11h4g8vqpk!19sChIJrf935ciDeC4RnJCV22q_Mkw?authuser=0&hl=id&rclk=1","Domino's Pizza Dinoyo","3,7","(1.478)","·","$$","Pizza","·","·","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGI3vglMVQvnqHhh_wOMdjb70_IBEZIEjL4PPTL3eThJybRcrGaodE3fky6CxC5ZCGrEeLtlRl20dLC1jdrgtdsifG6LaavfaT57P7EuidFpANChf1rU6drgnCkX9E-tpEt2RTJ1g=w81-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""membeli","pizza","meat lovers dan cheese volcano dengan cara delivery order.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoNGc4dnFwaxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=pi_2abLtEPm8juMPtorosQ4&ei=pi_2abLtEPm8juMPtorosQ4&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Pizza+Ndoowoo/data=!4m7!3m6!1s0x2dd629cb2ddcf4b3:0x3ff5b9ab4f36726!8m2!3d-7.9488178!4d112.6239752!16s%2Fg%2F11w8qgwm7y!19sChIJs_TcLcsp1i0RJmfztJpb_wM?authuser=0&hl=id&rclk=1","Pizza Ndoowoo","4,7","(17)","·","Rp 1–25.000","Pesan-Antar Pizza","·","Jl. Dewandaru No.17","Tutup","· Buka pukul 15.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9msGJtgU1kafFyeg2D2ZNcYln9SacgDUGq5I-QxHXeKmWNQNkCm5uFBFrj1BsW3z_46FlKk_WB2L4SoQEI-6n_0UUbljOFwl1Xjo9T5mSwCk5_SBzOTxItRa5CBY56NdhHxY=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lumayan sih pizzanya, harga standar ...""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3OHFnd203eRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=pi_2abLtEPm8juMPtorosQ4&ei=pi_2abLtEPm8juMPtorosQ4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Jl+Gajayana+12+Malang/data=!4m7!3m6!1s0x2e7883cff542ec03:0xe464605670849786!8m2!3d-7.9472785!4d112.6087522!16s%2Fg%2F11g2345mcb!19sChIJA-xC9c-DeC4RhpeEcFZgZOQ?authuser=0&hl=id&rclk=1","Jl Gajayana 12 Malang","4,6","(5)","","","Restoran","·","·","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHijy3psfQuyj21NecroisKPyTbRZ8abz2mQ4HQsYoaZqPM3GIOtXijZwri7SYuOdAOQfv8Xs7An-IkhnnMiUSCv7EPDXo0MvgYQ7Id8rkp2UHDZmpITp9xcD8IdHUvarm6WB_ocA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan legend harga pas dikantong""","","","","","",""
"https://www.google.com/maps/place/Madina+Pizza/data=!4m7!3m6!1s0x2e78820d48608f5f:0x816bfd5137252daf!8m2!3d-7.9416843!4d112.6091757!16s%2Fg%2F11g9nlqpbf!19sChIJX49gSA2CeC4Rry0lN1H9a4E?authuser=0&hl=id&rclk=1","Madina Pizza","4,3","(13)","·","$","Pizza","·","No.12 O, Jl. MT. Haryono","Tutup","· Buka pukul 12.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEoFXWUcpq9C-VrVfIYsNGhpAIha2qI-x9py1OCu9loL867922WtcSnKSzbhb5mcCyW7DwBgZDihKSWEphFcZTjulbPVtfWocTODpAf9kfwV3JPw8ruTys_nbGXcCZNsr3Q240B=w163-h92-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","","","·"
"https://www.google.com/maps/place/Rumah+Pizza/data=!4m7!3m6!1s0x2e7883beb1dc6f51:0xdf6c7c7f59fed408!8m2!3d-7.9523402!4d112.6033415!16s%2Fg%2F11s93vpzzq!19sChIJUW_csb6DeC4RCNT-WX98bN8?authuser=0&hl=id&rclk=1","Rumah Pizza","4,7","(3)","","","Stan Pizza","·","Jl. Raya Candi VI No.65","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEBm2HxUHpGE334nSW1HlOhhDTIhD0zn2pCTkU1HL-Z3Mm5jKebWRXI9kwYfecWMZPA0K611EP8X8LJmD7KV-HXO9qRSvxKK6GZHrtntYHS_zXJRScMQ8d0dLbyNRi6CIf4FPlI=w189-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat enak buat nongkrong,menunya ga ngebosenin""","","","","","",""
"https://www.google.com/maps/place/Hot+Slice+Pizza/data=!4m7!3m6!1s0x2e788369df8495d5:0x2d7651ad988193d1!8m2!3d-7.9630172!4d112.6244496!16s%2Fg%2F11q7ct1k4y!19sChIJ1ZWE32mDeC4R0ZOBmK1Rdi0?authuser=0&hl=id&rclk=1","Hot Slice Pizza","4,7","(208)","·","Rp 25–50 rb","Pizza","·","Jl. Jakarta Dalam No.4","Tutup","· Buka pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHgpygcNVkDBYxo9Gmz5MIw8_htdPdkqoe702w3-1IJKoNszskuTxq366IuKug2cRJCu3_dcjXgbmlFTpFlRB0j7Fz-2I7Ufw9-O4uhZjQxfAhR05Jdqlwu3uMzgEb7BeqLMtrwFA=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""ambiencenya nyaman dan cakep, pizzanya juga enak tipe yang tipis.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFxN2N0MWs0eRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=tC_2aabUKs6T4-EP-cyb8Ag&ei=tC_2aabUKs6T4-EP-cyb8Ag&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/LUMOS/data=!4m7!3m6!1s0x2e7883f7ac7a2a9f:0x6428329d1c9a116a!8m2!3d-7.9456596!4d112.6095217!16s%2Fg%2F11gy24r66j!19sChIJnyp6rPeDeC4RahGaHJ0yKGQ?authuser=0&hl=id&rclk=1","LUMOS","4,8","(72)","·","$","Kafe","·","Jl. Gajayana No.572E","Tutup","· Buka pukul 12.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEeh5RxDu0lAn-xlnnH9wjBBoUTB7hCMvz6ROXImYwR5QIzwPPZ66wuKIWb7ow_Civ77r9oYKuhaMAlBSuijGKxSx-F8RdmZr7di8cgIutBwHtt69q1NDtKaXVYJiFVgn-8EPig=w163-h92-k-no","https://www.gstatic.com/local/justifications/menu_highlight_24pd_G650.png","Menu yang ditandai:","pizza","","","","",""
"https://www.google.com/maps/place/Rumah+Pizza/data=!4m7!3m6!1s0x2e7883beb1dc6f51:0xdf6c7c7f59fed408!8m2!3d-7.9523402!4d112.6033415!16s%2Fg%2F11s93vpzzq!19sChIJUW_csb6DeC4RCNT-WX98bN8?authuser=0&hl=id&rclk=1","Rumah Pizza","4,7","(3)","","","Stan Pizza","·","Jl. Raya Candi VI No.65","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEBm2HxUHpGE334nSW1HlOhhDTIhD0zn2pCTkU1HL-Z3Mm5jKebWRXI9kwYfecWMZPA0K611EP8X8LJmD7KV-HXO9qRSvxKK6GZHrtntYHS_zXJRScMQ8d0dLbyNRi6CIf4FPlI=w189-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat enak buat nongkrong,menunya ga ngebosenin""","","","","","",""
